Sample_ID,sample_type,Cerasicoccales,Saprospirales,Actinomycetales,Anaeroplasmatales,Bacillales,Bacteroidales,Bifidobacteriales,Burkholderiales,Campylobacterales,Cardiobacteriales,Caulobacterales,Clostridiales,Coriobacteriales,CW040,Deferribacterales,Deinococcales,Desulfovibrionales,Enterobacteriales,Erysipelotrichales,Flavobacteriales,Fusobacteriales,Gemellales,I025,Lactobacillales,Methanobacteriales,ML615J-28,Mycoplasmatales,Myxococcales,Neisseriales,Oceanospirillales,Pasteurellales,Pseudomonadales,RF32,RF39,Rhizobiales,Rhodospirillales,Rickettsiales,SHA-98,Sphingobacteriales,Sphingomonadales,Spirochaetales,Streptophyta,Synergistales,Syntrophobacterales,Thermales,Turicibacterales,Unassigned,Verrucomicrobiales,Victivallales,Xanthomonadales,YS2
ST00084,stool,0,0,3.02251754311747,0,2.72189970254986,5.29423901555607,0,3.90439897133036,0,0,0,5.85044320939616,4.11904802766754,0,0,0,2.72189970254986,0,3.7911831158299,0,0,0,0,4.53732890347817,0,0,0,0,0,0,0,2.59723551886367,0,0,0,0,0,2.12230446139362,0,0,0,2.72189970254986,2.12230446139362,0,0,3.23321228303227,4.21246332241517,2.96458449939229,0,0,4.01668389551338
ST00085,stool,0,0,2.37680167429014,0,2.94823417395495,5.63879626009289,2.47709432950171,4.13745587848179,0,0,0,5.71546207052705,3.05502164454863,0,0,0,3.36561587437767,1.50418681958744,4.26001475097972,0,0,1.62571171509457,0,3.28993080483976,0,0,0,0,0,0,2.27085266555353,1.05345121915416,0,0,0,0,0,1.79836208525226,0,0,0,1.92157009988408,0,0,1.05345121915416,2.24616598524013,3.75995586005333,2.39520908071877,0,0,0
ST00086,stool,0,0,1.86681887146892,0,2.46442999769948,5.67989497216967,0,3.64630476918502,2.33998783597284,0,0,5.653339562055,3.4944844350193,0,0,0,4.05124716131832,2.81578362717223,4.56245674509914,0,3.6805114410759,1.86681887146892,0,3.45209485200332,0,0,0,0,0,0,0,0,3.06537061521179,2.76471406481521,0,0,0,0,0,0,0,0,0,0,0,3.06537061521179,3.61685667100011,0,1.86681887146892,0,0
ST00088,stool,0,0,3.21984483686426,0,3.31536478603319,5.47154071090933,2.44960737847964,4.17385458899568,0,0,0,5.7764797047665,3.6108960021035,1.7161302938292,0,0,3.30451217731981,1.42337042918797,4.18339927423925,0,0,2.36279980729429,0,3.45214595929839,0,0,0,0,0,0,1.42337042918797,2.3118826687824,0,0,2.36279980729429,0,0,1.42337042918797,0,2.3118826687824,0,2.61185243062049,0,0,1.42337042918797,3.06026032588811,4.78050796367963,1.7161302938292,0,1.88942947161375,0
ST00091,stool,0,0,2.10085552379636,0,0,5.65538797783602,0,3.30173570079299,0,0,0,5.66571889213284,3.80503708808528,0,0,0,0,0,4.31226387812908,0,0,0,0,4.7080675383381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62897984635926,2.40016063126308,0,0,0
ST00092,stool,0,0,2.89294597891263,0,3.00033894304768,5.41870907420111,0,3.98719227156293,1.55726684556315,0,0,5.78323536649365,4.19210382856795,0,0,0,3.24427744633723,2.02628838467903,3.60868785250562,0,1.50099107155225,1.94792394188055,0,4.96295133048494,0,1.26811003796091,0,0,0,0,3.00975070461995,1.60707986240011,0,0,1.50099107155225,0,0,0,0,1.15091017641109,0,0.731185972868283,1.36030965585493,0,0,0.989894856100875,3.62839589779476,0,0,0,2.52974499251065
ST00093,stool,0,0,2.50556397830259,0,2.57231702799389,5.73667486587281,1.18159613710614,3.02893645751916,0,0,0,5.62492714396595,3.72930894087956,0,0,0,2.16572274850593,1.87797309351355,3.11020718565937,0,0.908252846866804,1.51759857795393,0,3.9852155097015,0,0,0,0,0,0,0,0.657804744124271,0,0,0,0.908252846866804,0,0,0,0.657804744124271,0,2.18626940677828,0,0,0,0,4.15990793411901,1.7875540036486,0,0,0.657804744124271
ST00094,stool,0,0,2.58287640623626,0,2.82542785235255,5.57429482622034,0,3.74318661115059,0,0,0,5.72334750226674,3.93155404082982,0,0,0,3.28093764430924,0,4.78211895854669,0,0,1.6876580404991,0,3.20396658587515,0,2.77628772274104,0,0,0,0,0,1.6876580404991,3.779092940738,0,1.39545287556327,0,0,2.0802157742247,0,0,0,2.33388063640717,1.98420745198299,0,0,0,3.97972566697713,0,0,1.39545287556327,0
ST00095,stool,0,0,2.30472564752421,0,2.5257123130591,5.28431260053555,0,2.93988836937626,0,0,0,5.86513821957094,3.44365045329734,0,0,0,3.42766821148429,2.42912578215253,3.2489367288353,0,0,0,0,3.15818624605643,1.53720849783682,4.387756614228,0,0,1.83188932969046,0,1.83188932969046,2.22597480264445,2.86742837730069,3.67372714930155,0,0,0,2.22597480264445,0,0,0,1.83188932969046,2.56698730859842,0,0,2.00584340491144,4.34200109965486,4.05208439360477,0,0,0
ST00100,stool,0,0,2.13684906152861,0,2.43629161201844,5.46184550832764,1.54419378567021,4.28636128637626,0,0,0,5.8132672343229,3.37688878009265,0,0,0,3.26423852489709,0,3.42664065193574,0,0,0,0,3.12852861146632,0,3.06346268613668,0,0,0,0,1.25539475410035,2.07930960659131,0,3.56715577012894,0,0,1.54419378567021,3.05703417685334,0,0,0,1.7161302938292,2.01296540724386,0,0,2.70855008591,4.36984611106716,3.19933583639695,0,0,0
ST00101,stool,0,0,2.34865416816431,0,2.86140663952908,5.79574045576879,0,2.21466263409951,0,0,0,5.47475976162971,3.50720742377529,0,0,0,2.99712479543731,2.51436598442501,4.67834267849357,0,0,0,0,3.20430775031599,0,0,0,0,0,0,0,2.47310614631273,0,0,2.01987920932671,0,0,0,0,0,0,0,0,0,0,1.7799415429628,3.96305157141246,4.08867833992351,0,0,0
ST00103,stool,0,0,3.15211695274144,0,3.15211695274144,5.39298542689194,2.5509738785175,3.85084211854987,2.5509738785175,0,0,5.80838884954776,4.11798571476844,0,0,0,0,0,4.24874538953473,0,0,0,0,3.89222923759161,0,0,0,0,0,0,0,0,0,0,3.02728019146214,0,0,0,0,0,0,0,0,0,0,0,3.89222923759161,4.71112734011237,0,0,0
ST00105,stool,0,0,0,0,2.02992395800576,5.72868083740427,0,4.31757381275171,0,0,0,5.62557152934669,3.21293232619816,0,0,0,3.59562780836896,3.05256503372556,3.59269412210475,0,0,0,0,2.95575120656866,0,0,0,0,0,0,0,3.7324359851927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61562678756515,2.62893292102133,0,0,0
ST00109,stool,0,0,2.62228396368358,0,2.198039031553,5.53073683774126,0,4.21741145316213,1.55435536120849,0,0,5.7723231559515,3.20978609504797,0,0,0,3.70650337314368,2.54330993527936,3.8785823197554,0,0,0,0,3.37793765919671,0,4.08368020740579,0,0,0,0,1.26527732918348,0,3.21902111141506,1.26527732918348,1.55435536120849,0,0,2.62228396368358,0,0,0,2.24352117346668,3.16041351667447,0,0,0,3.91133427042504,3.78143646576579,0,0,3.64253461229955
ST00111,stool,0,0,1.9337465091525,0,2.80440129795719,5.53777335385218,0,4.001808478958,0,0,0,5.70228699486691,4.57228690826757,0,0,0,2.89924295002305,1.9999700272909,4.24008374893441,0,0,0,0,3.27131339826,0,4.44981162950509,0,0,1.63774596527658,0,1.18017954916508,0,0,4.24043695717335,0,0,0,2.92187908470197,0,0,0,1.18017954916508,0,0,0,2.54967354706324,4.47665232818365,3.76442341434253,2.54967354706324,0,0
ST00112,stool,1.27625513146379,0,1.73777309517089,0,2.2550554961762,5.65001953728664,0,3.76325473431251,1.73777309517089,0,0,5.67514349285023,3.26990149423587,0,0,0,3.11629006908147,0,4.65127882810945,0,0,1.86072140567965,0,2.57600849501323,0,2.83305673814758,0,0,0,0,1.56563552848499,0,4.34008111427815,0,0,0,0,1.73777309517089,0,0,0,2.43034135788089,0,0,0,0,3.40814056514531,0,0,0,0
ST00116,stool,0,0,2.59085622258318,0,2.70797787294036,5.06088436000221,0,3.35542101583692,1.83274330014133,0,0,5.91582269082893,3.89677509466996,0,0,0,3.40626673638824,3.43285438087324,3.9966181740495,0,2.03446294759851,1.15858386132427,1.15858386132427,3.2031617633877,0,3.28893402305212,0,0,0,0,1.61512932847006,0,2.59085622258318,3.72511966009269,1.97704371348173,0,0,2.20921493223366,0,1.44427412596695,0,1.91085936805904,2.61974803450251,0,1.15858386132427,1.83274330014133,4.28239757916274,3.7327280997523,0,0,1.44427412596695
ST00123,stool,0,0,3.0569386522337,0,3.13984663347581,5.64356016455951,0,0,2.38167118752855,0,0,5.52854499093065,3.64122603579789,0,0,0,3.0569386522337,2.62393562441219,3.99795567829277,0,0,3.45919608219052,0,5.27639246074321,0,0,0,0,0,0,3.87477191509577,1.78498823395339,0,0,1.78498823395339,0,0,2.08244094499007,0,0,0,0,0,0,0,0,3.59745763343303,0,0,0,0
ST00124,stool,0,0,2.58548308706474,0,2.73724067509714,5.38376269120404,0,3.03787282700433,0,0,0,5.78802754782103,4.20360883283111,0,0,0,2.27141416688506,1.12670714426377,4.83217496986493,0,0,1.12670714426377,0,4.53501377545922,0,0,0,0,1.41120663158033,0,0,1.58164487919027,1.12670714426377,1.12670714426377,1.12670714426377,0,0,0,0,1.12670714426377,0,1.87694730925593,0,0,1.12670714426377,1.12670714426377,4.37267730300573,0,0,0,0
ST00127,stool,0,0,2.27653481780576,0,2.27653481780576,5.83098654754156,0,4.15650138916845,0,0,0,5.44361331031177,3.58077032240842,0,0,0,3.65453871922704,2.62743908545956,3.98184671294367,0,0,0,0,3.40473607393645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15236122948123,0,0,0,3.94637824865805,1.97779623467122,0,0,0
ST00131,stool,0,0,2.04659881543249,1.00833954043262,2.14272790961504,5.84854956303442,0,4.76607479781488,1.00833954043262,0,0,5.33321755100418,3.23326569129345,0,0,0,3.64211625491571,0,3.11611973148153,0,0,0,0,3.5635005997454,0,0,0,0,0,0,1.45608716997995,1.67181503799274,0,1.45608716997995,0,0,0,0,0,0,0,0,0,0,0,1.45608716997995,3.95786386664571,2.17056118390598,0,0,0
ST00132,stool,0,0,3.00176920346709,0,2.85790758727453,5.5995100712735,1.52319330591298,3.5354072324372,0.958533848257096,0,0,5.75188916707671,3.9079684576308,0,0,0,3.00871119783042,3.11507398191324,3.7024889870494,0,0,0.958533848257096,0,3.90360419445441,0,2.18948485655716,0,0,0,0,2.18948485655716,1.40257282974209,0,0,0,0,1.81766432057724,0.958533848257096,0,0,0,2.99114361234537,2.08757050181478,0,0.958533848257096,2.80069712724692,3.80725565713802,2.52200610076618,0,0,0
ST00136,stool,0,0,0,0,2.12134180777571,5.43860829074757,0,4.26108363634792,2.12134180777571,0,0,5.78671115381278,3.49839413698484,0,0,0,2.42072654215297,2.12134180777571,4.21498151545316,0,0,0,0,3.23224286977066,0,4.09580346754123,0,0,0,0,0,0,0,4.56521487885591,0,0,0,0,0,0,0,0,0,0,0,2.42072654215297,4.36110198735758,2.96361557210901,0,0,0
ST00138,stool,0,0,0,0,2.81232529189681,5.31586720494668,0,0,0,0,0,5.87597027168493,0,0,0,0,2.65292170313768,0,1.70633723926004,0,0,0,0,3.65684948093633,0,0,0,0,0,0,0,0,0,3.49024454106937,0,0,2.5440530733268,2.00307621213295,0,0,0,0,0,0,0,0,4.50863011728398,0,0,0,0
ST00139,stool,0,1.41089131195506,2.39544460270348,0,2.98148407238842,5.48080206998534,1.53159411388922,2.82570688972315,0,0,0,5.79306252498287,3.5368348771001,0,0,0,2.81486538587694,1.53159411388922,4.63723800498771,0,0,1.76912453819128,0,3.61564788205894,0,0,0,0,0,0,0,0.966247590439343,0,0.966247590439343,1.41089131195506,0,0,0,0,0,0,1.8261917186723,0,0,1.53159411388922,0,4.34000221490688,2.93411171286464,0,0,0
ST00141,stool,0,0,1.94570522194913,0,2.5440584708777,5.78361531194749,0,3.82407670059989,1.80154125497804,0,0,5.55907414493487,3.58432162596376,0,0,0,0,0,4.05378201585655,0,0,0,0,3.20313989689974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41376935874058,0,0,0,0,3.74604326136596,2.76849637976324,0,0,0
ST00142,stool,0,0,2.68561039669922,0,2.45016763797334,5.87639967001515,0,3.23499761886652,1.67965059547915,0,0,5.23675615125676,4.57843329537335,0,0,0,3.58966313345775,3.73501124744531,3.80936947335854,0,0,1.80231312731385,0,2.39920761539254,0,1.22032184537815,0,0,0,0,0,0,0,0,1.50807626577643,0,0,0,0,1.50807626577643,0,1.89785166898699,0,0,0,0,4.26819191607194,1.22032184537815,0,0,0
ST00143,stool,0,0,1.59850869080336,0,2.32982150647487,5.52075858390783,1.30828952401838,3.80365602624652,0,0,0,5.79558164072741,3.40050794920316,0,0,0,2.40205941750337,2.06827026427097,3.80628770966102,0,0,0,0,3.82427605795409,0,2.83110112836982,0,0,0,0,1.30828952401838,0,3.79834432932418,3.54419450950334,1.59850869080336,0,0,1.98983062414161,0,0,0,1.30828952401838,0,0,0,1.98983062414161,3.86163944138692,3.37293575159704,0,0,2.88901297521299
ST00146,stool,0,0,3.4765515136547,0,3.32534423198531,5.59968264250076,0,2.84863343158632,0,0,0,5.62598888871577,3.90876902975285,0,0,0,3.85880158907735,2.24841569922642,4.12680363922474,0,0,3.28757433652858,0,5.0418415746295,0,0,0,0,0,0,3.09140766131672,3.60779261233489,0,3.86926559144406,0,0,0,2.24841569922642,0,0,0,0,2.24841569922642,0,0,2.84863343158632,4.27536442819043,2.24841569922642,0,0,0
ST00150,stool,0,0,3.19888892100972,0,3.27377575234558,5.57019885239529,1.71844875011142,4.23148850886563,1.86219744503185,0,0,5.71209199400214,3.59440268296461,0,0,0,3.69242281459413,1.0514892131629,4.23771841862101,0,0,2.05631768275006,0,3.63855907983966,0,3.35370845620405,0,0,0,0,1.0514892131629,0,3.30577445722479,0,2.39306498246177,0,0,2.83779958661442,0,1.97001440403704,0,2.31423495193903,3.28777912669349,0,1.50210162047097,0,4.07408784379536,4.57659853296045,0,0,3.66824247990226
ST00151,stool,0,0,1.16687786857314,0,2.13941094393602,5.65914390306691,1.74617109294714,3.87429434422205,0,0,0,5.67094854677257,2.77546718549419,0,0,0,0,0,4.80300775380137,0,0,1.45286339160309,0,2.43886284810763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46579550025918,1.16687786857314,0,0,0
ST00152,stool,0,0,0,0,2.22800666234525,5.64831908944647,1.4990536364871,3.80110627071021,0,0,0,5.72877566153788,3.2256883133303,0,0,0,2.98382882228807,2.48648634531684,3.81554745284202,1.21157360287775,1.7931467469879,0,0,2.96983288695452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4990536364871,3.39103968010914,1.21157360287775,0,0,0
ST00159,stool,0,0,2.63262440632944,1.62094379296936,2.311516834645,5.53865260582334,0,4.12863907562523,0,0,0,5.32819850253589,4.01572482317436,0,0,0,0,3.68331318060297,2.80837821699271,0,5.42566919611385,1.33018671794516,0,4.9549664256376,0,0,0,0,0,0,1.91674474311762,4.34942004039535,1.04900110619996,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46790236671439,4.46867307099234,0,1.33018671794516,0
ST00161,stool,1.76156156442028,0,2.67135615703338,2.78609536117386,2.80096295958934,5.66773080903888,1.56193035511625,3.91763667565086,2.00136470153546,0,2.45447344312171,5.69060960272049,3.52126227042298,0,0,0,3.2888595622455,2.00136470153546,3.64825079408031,2.56806469641511,2.30022462492436,0,0,4.16541452602097,0.908158326399939,1.56193035511625,0,0,2.05881514616301,0,3.35486817872656,2.13284947529049,1.70464258875547,2.86850722529057,1.63912231634409,0,2.13284947529049,1.46798728814436,0,0,0,3.04161211475752,1.9695129151004,0,0,1.34794885878347,3.41334618363926,3.02156079574425,0,1.63912231634409,2.51497230606613
ST00162,stool,0,0,3.1049064065466,0,3.22246495859822,5.52978659370327,0,4.45954192049733,1.58766230398672,0,0,5.69650414014849,3.76599649924793,0,0,0,3.01996936128044,1.97881555695639,3.96461738021061,0,1.97881555695639,2.31874379270674,0,4.82531270569704,0,3.1448043911897,0,0,0,0,0,1.58766230398672,0,0,2.0917053151211,0,0,2.95243983938951,0,1.46644865828638,0,1.58766230398672,3.7852069095075,0,0,2.5436768698362,4.57116987926908,3.43977205271892,0,0,1.46644865828638
ST00163,stool,0,0,2.91997833380969,0,3.32323032551428,5.50383761249345,0,3.26340093286012,1.66415241182777,0,0,5.76332555421994,3.17344337170555,0,0,0,2.80760327026425,3.05296264659493,4.83557269561163,0,0,2.65559890625957,0,4.07496046491776,0,1.56958877796719,0,0,0,0,1.56958877796719,1.28010421013276,0,1.00128317838385,1.66415241182777,0,1.28010421013276,0,0,1.28010421013276,0,1.86472888403461,1.44853272041226,0,1.80758325618943,1.28010421013276,3.84838064258505,3.68167005987453,0,0,0
ST00166,stool,0,0,1.82217213235573,0,2.23723355580734,5.56667922554519,2.19403252598943,4.06907807221115,0,0,0,5.74217587520235,3.74187434451703,0,0,0,2.98848503027931,1.23930335691419,4.2309981166651,0,0,0.96260973938876,0,4.1284260022866,0,0.96260973938876,0,0,0,0,1.52763389372598,1.87259732181526,0,3.73473995462271,0,0,0,2.03050259980562,0,0,0,0,0,0,1.23930335691419,0.96260973938876,4.299725457201,1.69940811455845,0,0,3.62776158085432
ST00167,stool,0,0.981428199616946,2.54403856221298,0,2.9056823224524,5.16952611142899,0.981428199616946,4.46351562348595,0,0,0,5.84982756140172,3.22754529856757,0,0,0,4.10100750611108,4.13086997396931,3.21561234807477,0,0.981428199616946,2.02872191494901,0,3.61218174882454,0,0.827428854155802,0,0,0,0,0,4.89552149368858,0,0,0,0,0,0,0,1.0948847505795,0,0,0,0,1.0948847505795,0,3.28788959907466,1.95266795044257,0,0,0
ST00172,stool,0,0,1.72300750493985,0,2.6133966936892,5.75976031912955,1.76365243747727,2.06092423544554,0,0,0,5.59847525581293,3.68885036948802,0,0,0,1.99785072159816,2.132893820855,2.68872863151384,1.62814719786847,1.62814719786847,1.43011892142783,0,3.2007056401169,0,0,0,0,0,0,0,4.07798264823401,0.791307672278112,1.21889328351147,0,0,0,1.50660328586137,1.33722308768174,0,0,0,0,0,1.05572561567685,3.76632332871512,3.36714341576612,1.33722308768174,0,0,0
ST00178,stool,0,0,1.39904888746649,0,2.4243965418284,5.46404543495071,1.98791486318501,4.20356152095281,0,0,1.86446207934425,5.82823013887768,3.53071335294834,0,0,0,0,0,4.08383260598634,1.98791486318501,0,1.39904888746649,0,3.12987644741837,0,0,0,0,0,0,0,0,0,0,1.69132755954825,0,2.16251506777657,0,0,0,0,2.28670635304581,0,0,0,1.39904888746649,3.23287872748784,0,0,1.39904888746649,0
ST00183,stool,0,1.43711903874369,2.58345121600727,0,2.82813425762324,5.69718129346236,0,1.96969843577842,1.43711903874369,0,0,5.65087433098313,3.82840384600677,0,0,0,3.25369959374136,2.16429639581418,4.20559280835072,2.16429639581418,1.43711903874369,2.75415254548663,0,3.96319851839336,0,1.82542912951019,0,0,0,0,1.73013900452635,1.90352708373544,0,0,0,0,2.12320110945307,2.75415254548663,0,0,0,3.09339672023761,0,0,0,1.43711903874369,4.09076531863227,3.61417866039055,0,1.43711903874369,0
ST00184,stool,0,0,1.51756272314804,0,1.98580088288234,5.82836290180372,0,4.13934902635955,0,0,1.51756272314804,5.47675895218121,3.74229372503026,0,0,0,0,1.06604998430328,3.5918249889925,0,0,0,0,2.99127890502662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9352089088605,0,0,0,0,3.35152355894785,1.34801654384257,0,0,0
ST00193,stool,0,0,2.52814895368585,0,2.84623787245137,5.5419063602881,1.63397695245381,3.83424121083438,0,0,1.34291962755871,5.71221396561119,3.19614320867305,0,0,0,0.903545543212289,1.17657716870691,5.09029504281443,1.89260852901048,0,1.75638632446228,0,3.01335731626305,0,0,0,0,0,0,0,1.55680864486059,0,0,0,0,0,0,0.903545543212289,0,0,1.34291962755871,0,0,1.46290065336261,0,3.3721423027495,0.903545543212289,0,0.903545543212289,0.903545543212289
ST00194,stool,0,0,2.24591985767535,0,2.24591985767535,5.7472934780072,1.55670064611137,4.47645817348652,0,0,0,5.59070061164638,3.39895694779851,0,0,0,3.3300105722898,2.73560831086203,3.50126309784001,0,1.55670064611137,1.26755911785992,0,3.02918365898218,0,0,0,0,0,0,0,1.94734816112338,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55670064611137,4.05773318506214,2.09207315879414,0,0,0
ST00205,stool,0,0,2.33601208275105,0,2.47953513291787,5.61068532465918,0,3.26491357685405,1.83384203606707,0,0,5.75000652928492,2.78238769181426,0,0,0,1.27153013968673,0.65679928624908,3.88237989004812,0,0.65679928624908,1.8557999585944,0,3.67457253742108,0,0.65679928624908,0,0,0,0,0,0.907123030330694,0,1.51634850658192,0.907123030330694,0,0,1.27153013968673,0,0.65679928624908,0,1.56078135686424,0,0,0,0.65679928624908,4.14607126797427,1.67196055539152,0,0,0
ST00207,stool,0,0,3.07713987761413,0,2.90228190465054,5.72368481339641,0.686819211471701,4.25232910168155,0,0,0,5.46614154715337,2.97109742338487,0,0,0,0,5.12144978650819,4.06383158926682,0,1.5037414138604,2.00609465413427,0,3.85451932592443,0,0.467019349209186,0,0,0,0,0,3.44219074113723,0,0,1.41669557729299,0,0,0,0,1.38331772309252,0,1.57621983152454,0,0,1.26432694539655,0,3.47486166114049,2.62328255489933,0,0,0
ST00222,stool,0,1.24756796114386,2.62126690232947,0,2.67037361446048,5.75611052546552,1.70799972400438,4.11413639737911,0,0,0,5.49065561280214,3.80099477310342,0,0,0,3.37780492119437,3.53522536534136,3.03560053923941,1.92643220830625,4.61779847952464,0,0,4.61420244914938,0,0,0,0,0,0,0,2.52461650301996,0.970427989305884,0,0,0,0,0,0,0,0,1.83080644604829,0,0,0,0,3.4224803555811,3.86083597926632,0,1.24756796114386,0
ST00223,stool,0,0,2.20693889086104,0,2.49666563277608,5.69204760657475,0,3.74611772270306,0,0,1.19170983181835,5.6819476780941,3.2950005526085,0,0,0,0,1.71535495367444,3.98636006514704,0,0,0.917748683320282,0,3.47790560222941,0,0,0,0,0,0,1.19170983181835,2.41976869494959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78148388173866,0,0,0,1.35838977423375
ST00226,stool,0,0,2.04463939175666,0,2.54708685466647,5.51466973160418,1.90349316971499,3.42180180377857,0,0,0,5.81063594586636,3.22394724384804,0,0,0,2.33497183311442,1.92668871678569,3.7830281287152,0,0,0,0,3.66569726608694,0.731831778042043,2.10855653039059,0,0,0,0,1.60785323065451,1.15164715178134,3.13584102126475,3.25895222672443,1.26886025207034,0,0,1.82539529998178,0,0,0,2.02707387436791,0,0,1.36106804399838,2.88636546705602,3.59807899490289,3.33227385025131,0,0,0.731831778042043
