Sample_ID,sample_type,Cerasicoccales,Saprospirales,Actinomycetales,Anaeroplasmatales,Bacillales,Bacteroidales,Bifidobacteriales,Burkholderiales,Campylobacterales,Cardiobacteriales,Caulobacterales,Clostridiales,Coriobacteriales,CW040,Deferribacterales,Deinococcales,Desulfovibrionales,Enterobacteriales,Erysipelotrichales,Flavobacteriales,Fusobacteriales,Gemellales,I025,Lactobacillales,Methanobacteriales,ML615J-28,Mycoplasmatales,Myxococcales,Neisseriales,Oceanospirillales,Pasteurellales,Pseudomonadales,RF32,RF39,Rhizobiales,Rhodospirillales,Rickettsiales,SHA-98,Sphingobacteriales,Sphingomonadales,Spirochaetales,Streptophyta,Synergistales,Syntrophobacterales,Thermales,Turicibacterales,Unassigned,Verrucomicrobiales,Victivallales,Xanthomonadales,YS2
ST00227,stool,0,0,2.11427359035327,0,2.95650085952858,5.80771626862112,0,3.01443279652801,0,0,0,5.47846622404489,3.77375346428913,0,0,0,0,0,4.57780160893473,0,0,0,0,2.7138226966827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01944905566335,0,0,0,0
ST00228,stool,0,0,3.44736913043047,0,3.27830054876964,5.38641293255129,0,3.94712750959338,0,0,0,5.81499134137241,3.2113918932341,0,0,0,3.18658401081031,3.80717843580036,3.76210746598293,0,0,0,0,4.37582640722601,0,2.2592795666174,0,0,0,0,2.85954290569999,0,0,0,0,0,0,0,0,0,0,2.2592795666174,1.96063360351677,0,0,3.8954268884534,4.2547296138536,4.348568796074,0,0,3.16027273537336
ST00231,stool,2.05105382098149,0,2.43694631646114,4.11786183973345,2.35014887618643,5.48728078220935,1.12665238949532,3.6553216885559,1.41114975237537,0,1.41114975237537,5.79648276330875,3.83098419367862,1.12665238949532,0,0,3.59954702098355,3.17600782335263,4.0041334001021,1.58158725472593,0,1.41114975237537,0,3.32613388111327,0,2.2415581271323,0,0,0,0,2.32543935144127,2.00038368963286,3.79715257733491,3.82939360481976,0,0,0,2.17502616496764,0,0,0,1.58158725472593,1.41114975237537,0,0,2.8339325059174,3.82216297234564,3.05710155310768,2.17502616496764,1.12665238949532,3.26925772199465
ST00232,stool,0,0,2.70843953865362,0,3.52063319131079,5.58923136046127,2.44949700791177,3.15505089078687,0,0,2.70843953865362,5.70811054259812,4.04508726108786,0,0,0,2.25408302394145,2.92558856244184,2.88424742031739,3.08815474852017,0,2.68620787084346,0,3.57399202801972,0,0,0,0,0,0,0,4.76526241141072,0,1.88932013660709,0,0,0,1.71602165957076,2.01285571846197,0,0,2.40825856742818,0,0,1.88932013660709,4.1639846567389,3.48224890612112,0,0,2.31177244502407,0
ST00234,stool,0,0,3.12826996453636,0,2.66435615515304,5.2022421998297,0,3.80515620302592,1.72957763237784,0,0,5.86583332763228,4.35841456096303,0,0,0,3.11531478217057,3.29275409012978,4.15720143214817,0,1.43656793203146,2.16372828961162,0,3.72365456093593,1.60732881827654,3.04401833731316,0,0,0,0,0,0,0,0,0,0,0,2.23582042237147,0,0,0,0,4.13305810768913,0,0,2.32552368152791,4.46999676486353,3.88432611248131,0,0,1.43656793203146
ST00243,stool,0,0,1.64882205597273,0,1.82165141286436,5.74701160344455,0.665482244632615,4.36079145664209,0,0,0,5.59724810932249,2.76464798023988,0,0,0,2.04087288546777,0,3.42799916472317,0,0,0,0,3.00269226606658,0,0,0,0,0,0,0.665482244632615,0,0,0,0,0,0,1.47757816857788,0,0,0,0,0,0,0,0,4.26600975263567,0.916869344643071,0,0,0
ST00248,stool,0,0,2.29868084222242,0,2.92634103590023,5.59232897491131,0,3.79359403358617,0,0,1.48175274120396,5.73365601055612,4.12855995603139,0,0,0,1.48175274120396,2.32956448088978,4.03011621625929,1.65304325705541,0,2.44646822096793,0,4.11728602676925,0,1.36156225949307,0,0,0,0,1.71860860183011,1.57578868111267,0,0.920666425873127,0,0,1.19481455025366,0,0,0,0,2.4897859355137,0,0,0,2.8200286171898,4.12427678905262,3.889259356258,0,1.36156225949307,0
ST00253,stool,0,0,2.60303848946018,0,2.89130753896123,5.40861277295515,1.72295606970079,4.20343741565732,0,0,1.48603906343302,5.82669851552135,4.05372181578661,0,0,0,0,2.07732994158162,4.44901612531763,1.9536010452944,0,2.75114462391793,0,3.21812784503222,0,0,0,0,0,0,0,0.924568572014555,0,0,0,0,0,0,0,0,0,0,0,0,0.924568572014555,1.65737698671982,3.61552055163199,3.97884665173269,0,1.36580220026828,0
ST00259,stool,0,0,2.95796880626173,0,4.43703331687785,5.67084155830238,0,4.45810759092264,2.4818033526124,0,0,5.60127276634233,3.67079325015615,0,0,0,3.69793987912861,3.32567211872589,4.21278922860776,0,0,0,0,3.95023958149772,0,0,0,0,0,0,0,2.878883235036,2.18220312595344,0,2.95796880626173,0,0,0,0,2.65741697407533,0,0,0,0,0,0,4.517808540993,3.08278791969537,0,0,3.133900560428
ST00266,stool,0,0,2.82375651543665,0,2.40863775278771,5.77061938342933,2.00548394473469,4.67837532363011,0,0,0,5.47027435675007,3.20060447049111,0,0,0,0,4.54559286991423,4.24671145727477,0,0,1.00498825592115,0,3.52575876096296,0,1.00498825592115,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81163295473728,0,0,0,0,0,0,3.62920038453134,3.6264021439777,0,1.45250040842303,0
ST00379,stool,0,0,2.77409695878694,0,3.08899013921669,5.15188781802962,0,2.6950618107482,0,0,1.6081156865305,5.84260265525458,5.01978638696741,0,0,0,2.84093936259823,0,3.90160399832952,2.41187342389384,2.14446771908352,2.29843447720485,0,4.1850138017022,0,0,0,0,0,0,0,1.6081156865305,1.3176628565772,2.55273501152447,0,0,0,0,0,0,0,2.87660546019184,0,0,1.6081156865305,2.37725148908071,4.26099920901076,4.03188373276802,0,0,2.0780396171801
ST00382,stool,0,0,2.57424645473241,0,2.43127702875164,5.62955252628523,0,1.91830905305363,0,0,0,5.71218966680512,2.99265859522526,0,0,0,3.43916326401251,0,2.94349357311547,1.38715153692328,0,2.15020269157609,0,3.89406761874936,0,0,0,0,0,0,2.74995169397381,1.10357481548636,1.10357481548636,0,0,0,1.10357481548636,0,1.10357481548636,0,0,2.44969339513189,0,0,0,2.02628712704258,3.32099785597418,4.62316313375428,0,0,0
ST00383,stool,0,0,2.95023551926936,0,3.32292086996475,5.5577560345016,0,3.94465791863615,0,1.31488962032748,2.63014162012804,5.74228489088511,3.80260151777834,0,0,0,4.37935240752113,0,3.37868381139727,2.70356034872035,1.82279014168137,1.72750987140218,1.77775773636486,3.58569939788021,0,0,0,0,0,0,0,1.6706782933401,4.06958432213551,1.14918939653433,1.8635886735209,0,0,2.56557982725644,1.60527385522164,1.14918939653433,0,2.56557982725644,1.14918939653433,0,1.93522366845331,0,3.88667301899205,4.1973519666853,1.31488962032748,2.14157477636839,2.72551219805014
ST00384,stool,0,0,0,0,4.04821583230092,5.55332815766967,0,4.22429413587082,0,0,0,5.73837383796404,0,0,0,0,0,3.74722470077558,4.44613252082028,0,0,0,0,4.52531117566253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST00386,stool,0,0,3.42283693432376,0,3.40665640251871,4.58859398642269,1.69382973476954,3.4215113449207,0,0,0,5.93482146283905,4.4680344822763,0,0,0,1.81656556737729,1.75951909068235,4.62580893810512,0,3.57901138497044,2.70699309824275,0,3.83831991375454,0,0,0,0,0,0,0,2.05675479224402,0,0,1.52211104261595,0,0.95754098894708,0,0,1.99044269148788,0,0.95754098894708,0,0,1.61640280187825,3.33675134796024,3.78251062292743,3.09184210733281,0,0,0
ST00387,stool,0,0,1.16871561242758,0,2.40709673528319,5.80183283770349,0,4.11506239273309,0,0,0,5.53555356861952,3.45118625939549,0,0,0,0,1.62574668812448,3.72713387092254,0.89617900626911,0.89617900626911,0,0,2.8334636656079,0,0,0,0,0,0,0.89617900626911,0,0.89617900626911,0,0,0,0,0,0,0,0,0,0,0,0,1.69122226669533,2.96151717134804,0,0,0,0
ST00411,stool,0,0,0,0,2.67058826934695,5.360341179896,0,3.13373662911743,0,0,2.23287523608327,5.86220273780798,3.83784545059426,0,0,0,2.9298081175444,1.63837046697061,3.88359663242386,0,0,0,0,3.8101781744274,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93437827978953,0,0,0,0,0,0,0,0,4.23359775367691,1.93437827978953,0,0,3.16004679162049
ST00412,stool,0,0,1.66758175717682,0,2.18439450507085,5.66912299430625,1.84906044797211,0.573079963383628,1.24181455992384,0,0,5.70729042108232,3.49743351940671,0,0,0,3.22405107935211,1.93169823676026,3.06801988131303,0.321540004329491,0.632472853767039,1.90880878117183,0,3.32371539077985,0,0,0,0,0,0,0.938370866252822,0.731336626252103,0,0,0,0,0.504258191584973,0,0,0,0,1.75115784120979,0,0,0.684711883072161,0.573079963383628,3.62706593790043,4.02860536786297,0,0,0
ST00420,stool,0,0,3.44070171102746,0,3.78566222608481,5.37453925144556,0,3.53057738367085,2.00908963922407,0,2.70464385141312,5.78743883811214,4.53781415252679,0,0,0,3.96041982407582,0,3.80296941431889,2.99728399405532,2.14265259820593,2.89339740038593,2.04652363933327,4.68441772565505,2.41226510411177,2.00908963922407,0,0,1.00827112494357,0,1.2874557151772,2.04652363933327,3.55460873222418,0,1.45601396671445,0,0,2.79662614522047,1.87237889214951,1.74937798204241,0,2.14265259820593,0,0,1.92288354618787,1.96812204526056,4.49631856967965,0,1.2874557151772,2.04652363933327,2.44211625888028
ST00425,stool,0,0,2.29455438154743,0.931457855351392,2.43527085430256,5.82346054369707,0,3.8936241685813,0.931457855351392,0,0,5.47736495292068,3.06807447255072,0,0,0,3.25236263919056,1.58771094809602,4.19858284836206,0,0,1.49359743218625,0,3.20397879664724,0,1.73062078083852,0,0,0,0,1.58771094809602,0,3.3231819298152,0,0,0,0,0,0,0,0,1.20628602812099,0,0,0,0,3.27030141245298,2.45866804245354,0,0,2.88653582698406
ST00465,stool,0,0,2.46127237017225,0,2.47459083075013,5.70526641629369,1.56856739814318,2.94188683010744,0,0,1.27910965597061,5.66734471499485,3.80349132307236,0,0,0,2.52412116936101,3.08851160933096,3.87060405565824,1.44752044183318,0,1.91418509837799,0,3.01573522009392,1.00033825919807,0,0,0,0,0,1.80654993147846,0,1.00033825919807,0,0,0,0,1.27910965597061,0,0,0,1.00033825919807,0,0,0,0,3.98687880393004,1.00033825919807,0,0,0
ST00480,stool,0,0,2.25278724808726,0,2.02043387364696,5.71179068742508,0,3.28030355291852,0,0,1.19951038076758,5.63070934119635,3.07733209262744,0,0,0,2.87072786837548,3.83634765026589,4.16749485508768,0,0,1.95417709203474,0,3.02284318973475,0,0,0,0,0,0,1.91682705704954,0,1.87596001915031,0,0,0,0,0,0,0,0,0,0,0,0,4.46166741824882,3.23400804424252,1.91682705704954,0,0,0
SW00001,swab,0,0,2.58820078597283,0,4.10518007744507,5.69702370346292,0.877934009761538,0.877934009761538,2.02447089094194,0,0,5.59366156182459,3.64240013900038,0,0,0,0,4.50198179212037,4.34746926979942,0,0.877934009761538,0,0,4.2307238631786,0,0,0,0,0,0,1.31490586065463,2.0984558668074,0,0,0,0,0,0,0,0,0,1.43455453473106,0,0,2.47090988598203,0,4.31730656091146,0,0,0,0
SW00002,swab,0,0,1.93633788209867,0,2.51240030347154,5.58437776795653,1.93633788209867,4.04659655484048,2.34820563422818,0,0,5.76503959873498,3.43929379046696,0,0,0,3.11345811356729,1.25703034869783,4.08967777114626,0,2.08102679532944,1.84068320115124,0,2.82402630752478,0,1.54587600764921,0,0,0,0,1.71782865471465,0,0,0,0,0,0,1.25703034869783,0,0,0,0,0,0,0,1.71782865471465,3.45257124523786,1.25703034869783,0,0,3.24115943370125
SW00003,swab,0,0,2.91886488477867,0,4.09619223166221,5.39457729205686,1.94235227077296,3.58093098094087,2.88522398753256,0,0,5.81934435800559,3.71456408946205,0,0,0,3.45977287484265,1.70301795891005,4.33383287905631,0,2.97354167612129,1.12603570795937,0,3.11790329491278,0,3.55627991237909,0,0,0,0,0,1.41050912491855,2.45551824973457,2.3950485713387,0,0,0,2.32477599609139,0,0,0,1.12603570795937,1.12603570795937,0,2.47393825582838,0,4.52090002420304,3.42688256267355,2.09576384643354,0,3.21963304987966
SW00004,swab,0,0,2.53978643415865,0,4.36527273713727,5.52103016533516,0,4.41993265875516,2.01982187144877,0,0,5.71572240390703,3.94851350949355,0,0,0,3.2711579187674,2.97036046976758,4.68466850014688,0,1.55092069426536,2.14372207191952,0,3.99189407764812,0,0,0,0,0,0,0,0,0,0,1.55092069426536,0,0,0,0,0,0,0,0,0,2.58106518300456,0,4.44756783807025,0,0,0,0
SW00005,swab,0,0,2.42076912753428,0,4.30173513327391,5.64579919563167,0,3.88437135135371,3.1884071684952,0,0,5.6878282371665,3.51616012471974,0,0,0,3.44814867903465,3.95619742901816,4.08602223010523,0,0,0,0,3.12913435084483,0,0,0,0,0,0,0,1.70085459236336,0,0,0,0,0,0,0,0,0,0,0,0,2.61399538863376,0,4.0669046204736,0,0,0,0
SW00006,swab,0,0,2.51793957819985,0,4.68270543564457,5.43692988590212,0,2.24521834128002,2.40717331021094,0,1.06441433775141,5.77096195790521,3.37568900248143,0,0,0,1.34630735658918,4.13554280042794,4.59311862942664,0,1.22784176160757,1.93344007487043,0,4.16026166428311,0,0,0,0,0,0,2.4334022000828,2.61737209225231,1.06441433775141,0,1.63744306049178,0,0,0,0,1.58087845977667,0,0,0,0,3.04059416528341,0,4.19774261570462,0,0,0,0
SW00007,swab,0,0,1.35601639159927,0,3.55405505645807,5.39179169354107,0,4.15799354647216,0,0,0,5.81289082672595,3.43003289066726,0,0,0,3.90587768447623,3.80780915279901,3.50093974857766,0,0,0,0,4.09083340229176,0,3.45717535820804,0,0,0,0,0,1.35601639159927,3.50390329530149,0,0,0,0,1.64737329132934,0,0,0,0,0,0,2.29291044824146,1.94348472688285,4.60946177812747,1.94348472688285,1.94348472688285,0,3.75150015022346
SW00009,swab,0,0,2.47823116592572,0,3.41060954148024,5.58330263478885,0,3.95606015665871,2.9946405662767,0,0,5.75715998152598,3.25215268480842,0,0,0,2.93905837653542,1.29524769369673,4.34725700717799,0,0,0,0,3.13630510696229,0,0,0,0,0,0,0,0,0.860047980805645,0,0.860047980805645,0,0,1.29524769369673,0,0,0,0,0.860047980805645,0,1.41464984522741,1.29524769369673,3.77150821019717,1.70724032775404,0,0,0
SW00011,swab,0,0,2.92529368039521,0,4.42767590211802,5.63146475750587,1.85174961144381,1.67870261199518,3.1948272578912,0,1.5071381014091,5.66775806206178,3.53493322402009,0,0,0,3.39531929479375,3.98796089818417,4.48254405470783,0,2.79514040825018,0,0,2.73724788639837,0,0,0,0,0,0,2.51592902003924,2.14971385752912,0,0,1.21941195467677,0,0,0,0,0,0,1.5071381014091,0,0,2.8510076668445,2.29151905875723,4.45780643461442,1.60133773124457,0,0,0
SW00012,swab,0,0,2.61085900725963,0,3.97392160287962,5.66277703592444,0,3.8190394069483,3.31704070602369,0,0,5.68796814255501,3.0544170878637,0,0,0,3.29519560159901,2.10804345567649,4.2710971421389,0,0,0,0,3.43521699514087,0,0,0,0,0,0,0,2.06266207113127,1.13749934769121,0,1.13749934769121,0,0,0,0,0,0,0,0,0,2.22120462242697,0,3.95656136488434,1.42241217923393,0,0,0
SW00013,swab,0,0,3.24182142824604,0,3.8219466776888,5.51635962185812,1.15729913408248,4.27979964833776,3.1108259038808,0,0,5.75234931536862,3.54768897897122,0,0,0,3.29497425325499,2.58194553731934,4.32928724423883,0,2.00533449863084,1.32319386762136,0,3.71933093640231,0,0,0,0,0,0,2.70085893003394,1.83138292306706,3.22313187947807,0,1.32319386762136,0,0,0,0,0,0,0,0,0,1.87219310286895,2.25869617237526,4.6273054037658,1.15729913408248,0,0,1.15729913408248
SW00014,swab,0,0,2.7707594589268,0,3.75377360066678,5.72534211477945,0,0.827189960438925,2.85815836383999,0,0,5.60224105389392,3.71678711277084,0,0,0,3.6079387224489,4.19353487434739,4.09147318521242,0,3.92925528537092,1.09462665032716,0,2.57126580033822,0,0,0,0,0,0,2.01665762917607,1.90870567034538,0,0.827189960438925,0,0,0,0,0,0,0,0,0,0,1.99207983016115,1.47108816133024,4.17980390752523,0.827189960438925,0,0,0
SW00018,swab,0,0,1.80240876561106,0,3.83432540972572,5.71824415244538,1.33876623393883,4.26116368457046,1.97621233223687,0,0,5.57679889302207,3.75621466301166,0,0,0,3.21901745000079,1.80240876561106,4.33019009670738,0,1.05720101119931,1.05720101119931,0,4.48036894632696,0,0,0,0,0,0,1.05720101119931,1.05720101119931,0,0,1.33876623393883,0,0,0,0,0,0,1.33876623393883,0,0,2.38089627821942,1.50817041992125,4.12290087671888,3.3031314272838,0,0,0
SW00019,swab,0,0,1.70140562111963,0,3.38683757270046,5.74869343386242,0,4.394266766068,1.80862643348841,0,0,5.59974036014558,3.88903198290174,0,0,0,0.90526529722991,2.94844307842909,3.43657390764866,0,1.17841120330278,0,0,3.24052985200585,0,0,0,0,0,0,0.90526529722991,1.34479520731431,0,0,1.34479520731431,0,0,0,0,0,0,0,0,0,1.46479771960608,0,2.96532516305269,1.17841120330278,0,0,0.90526529722991
SW00020,swab,0,1.2695648911655,1.8537523412326,0,5.64574375428244,5.38651712092831,0,3.90837903078869,1.8537523412326,0,0,5.43872158443771,3.81148242499599,0,0,0,3.12670567795051,2.98637861869192,3.29111276464149,0,1.73083615360749,0,0,3.18035281453698,0,0,1.73083615360749,0,0,0,0,3.41305270995256,1.2695648911655,1.2695648911655,2.45122686155546,0,0,0,0,0,1.2695648911655,0,0,0,4.08256021536924,0,3.41599595697163,3.1092282770245,0,1.55876195239112,0
SW00021,swab,0,1.56869302827561,4.06063589920817,0,5.40638210425236,5.36915436204138,0,3.79114182382403,3.34587844634305,0,0,5.54449728860452,3.20543815115501,0,0,0,3.23375465821348,2.96381990587313,4.35235918164996,0,4.25666922091807,0,1.95954079029629,4.12150634041324,0,1.27923198322146,0,0,0,0,0,3.08864062035808,2.21268945199656,1.27923198322146,1.27923198322146,0,0,0,0,0,0,0,0,0,3.79867192301305,1.56869302827561,4.87414518268941,0,0,1.27923198322146,2.03792681171477
SW00022,swab,0,0,0,0,3.73686883914475,5.72247371236987,0,3.89132512255192,3.78848068283583,0,0,5.62025875534984,3.65346739639066,0,0,0,3.15561938131971,3.40536405107714,3.96454838086792,0,2.02906294266189,0,0,4.09134312093153,0,2.20379814465157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68782895912485,0,0,0,2.72477126832215
SW00023,swab,0,0,2.43390681713383,0,4.7999004928671,5.59591442362062,0,2.34409905475803,3.74809034705777,0,0,5.70971424258384,3.26184624699025,0,0,0,1.83661784381636,2.96105383646219,3.78092491999951,0,1.25313445603244,1.54186875323106,0,3.07364952243268,0,0,1.54186875323106,0,0,0,0,3.28531483475784,3.0977633881125,0,1.93226070140068,0,0,0,0,0,0,0,0,0,3.15276967229621,1.71378285133274,3.95820688111602,0,0,0,0
SW00024A,swab,0,0,3.95410272125416,0,4.66487624797381,5.34834073313606,0,4.07163699305989,4.34476173542424,0,0,5.59495456742509,3.20403057378975,0,0,0,3.21478575873575,2.88582484598881,4.0403631508147,0,2.01761774538938,3.52839875235093,0,4.12255090320285,0,2.59177688454919,0,0,0,0,0.828015212129353,2.23779516598702,2.77591630374104,3.45027392209825,1.6139476462725,0,0,2.06295800629959,0,0,0,0,1.47202486555916,0,3.05956359146764,1.25983286323113,5.40650675037999,0,1.37876134177175,1.37876134177175,3.35713617503941
SW00024B,swab,0,0,1.29270431993349,0,3.38075575628994,5.42997494311536,0,4.29078300100894,3.35653624625531,0,0,5.81154023311834,3.74427980384015,0,0,0,3.75861171555455,1.29270431993349,4.44522265949466,0,1.87783741970422,0,0,2.95171215701665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58252333953275,1.75481235925966,4.25543587222998,2.61346684004457,1.58252333953275,0,0
SW00025,swab,0,0,2.37107841409367,0,3.59978453339785,5.47001188794434,0,1.67943827183663,3.7531185041975,0,0,5.7047253298989,3.16191738168285,0,0,0,2.99291740436667,4.38123762224732,4.89323845315018,0,1.97590162129966,0,0,3.30394065592688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15045993143361,0,4.90880969535656,2.44995154808406,0,0,0
SW00026,swab,0,0,3.14758920786455,0,4.60945270009266,5.74293313534313,0,4.03651123626117,3.96050382256356,0,0,5.4936342974533,3.42924414886099,0,0,0,4.08648087124611,2.60086879437921,3.52361323902733,0,3.65635588957561,1.65524984493614,0,4.06758836759404,0,0,0,1.65524984493614,0,0,2.30092615464083,2.08842631642975,0,0,0,0,0,0,0,0,0,0,2.79236531849458,0,2.95776897174669,0,4.55883209533369,0,0,1.53350130265226,0
SW00027,swab,0,0,2.64927528121716,0,1.87596637454852,5.71876999652414,2.17409744777262,4.13969347863762,0,0,0,5.60278510067658,3.74528839173153,0,0,0,2.34921808326508,0,4.41916885459718,0,2.47367069339459,0,0,4.20863240648525,0,0,0,0,0,0,1.87596637454852,0,3.64839789631252,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71533074489761,3.52349168707023,0,0,0
SW00028,swab,0,1.80308641804828,4.29878320836545,0,5.37010341952087,4.94397169861776,0,2.6034612746657,3.08880790515749,0,0.860611894532713,5.43186398316479,3.22942314920317,0,0,0,2.67218380672583,3.74075928122976,3.44763068945432,0,4.15072100772287,0,0,5.51964648620541,0,1.13062793758436,0.860611894532713,0,0,0,0,3.59149356291337,0,1.13062793758436,1.97689356089309,1.70788164304775,0,0,0,0,0,0,0,0,3.7962671421094,0,4.29878320836545,0,0,1.13062793758436,0.860611894532713
SW00029,swab,0,0,3.93245555470888,0,3.93510339156402,5.43455779640018,0,4.08906528261587,3.48987966556674,0,0,5.63528936665093,3.07143815426522,0,0,0,3.14244589558499,2.88082685842663,4.01995853369065,0,2.12013306859188,3.23102562156297,0,4.11945803367272,0,2.265319097299,0,0,0,0,0,2.12013306859188,2.84983495022801,3.82446230811847,0,0,0,2.19876505891591,0,0,0,0,1.72710535041389,0,2.41951320873774,1.43414101435749,5.34916428670535,0,1.90047442163289,0,3.50077954326016
