Sample_ID,sample_type,Acidobacteria_Gp2,Actinobacteria,Alphaproteobacteria,Bacilli,Bacteroidia,Betaproteobacteria,Chloroplast,Clostridia,Cyanobacteria,Deferribacteres,Deinococci,Deltaproteobacteria,Epsilonproteobacteria,Erysipelotrichia,Fibrobacteria,Flavobacteria,Fusobacteria,Gammaproteobacteria,Lentisphaeria,Mollicutes,Negativicutes,Opitutae,Sphingobacteria,Spirochaetes,Synergistia,Thermomicrobia,Thermoprotei,Thermotogae,Verrucomicrobiae
ST00161,stool,0,3.79689349186907,3.34243955555148,4.19960203631172,5.67003165183641,3.92988801209578,3.05049262801542,5.62231104101123,0,0,0,3.29503768182369,2.03004383973719,3.65518645645917,0,2.5712074344429,2.34421252185031,3.41276641263699,0,0,4.83365848137729,1.73304771478841,1.20860544318646,0,2.13828678235906,0,0,0,3.02327074552737
ST00162,stool,0,3.87443530968549,2.26513699693138,4.86480776704301,5.52882196853077,4.47674673374497,1.714923866951,5.69243995197735,0,0,0,3.04531743759923,1.714923866951,4.02831568033856,0,1.04821574050848,1.96645918202682,2.09022342070816,0,1.04821574050848,4.57099225008638,0,1.62010197644496,0,3.80621800534151,0,0,1.04821574050848,3.45325667454169
ST00163,stool,0,3.36241560404642,2.6005869404866,4.16181893245301,5.50670881626553,3.2822248521511,1.92545722171479,5.74136945699659,0,0,1.81778345024542,2.78628260627775,1.67429018512075,4.84115311745251,0,1.01062095110738,1.01062095110738,3.07020104281175,0,0,4.5072458883816,0,0,0,1.45852777457933,0,0,0,3.69039216128241
ST00166,stool,0,3.82181826081511,2.07776527416236,4.15834236602651,5.5721894460756,4.08062118615946,0,5.72537712883793,0,0,1.25392406523914,2.99661481067562,0,4.24712167989987,0,0.71900375433036,0,2.31033294739077,0,0,4.63463355912605,0,0,0,0.97644624041981,0,0,0,1.71460295699417
ST00167,stool,0,3.32879338604213,0,3.71824317310207,5.16770711936022,4.46822661087891,0,5.83331111629395,0,0,1.10686826505719,4.11076075252824,0,3.39545366596994,0,0,0.838532156386056,4.96966501989002,0,0,4.41670558634137,0,0.993103201938374,0,0,0,0,0,1.97918158685897
ST00172,stool,0,3.91865432006671,2.40035915978002,3.32540461355918,5.75746023947675,2.07133578460398,0.817192774255884,5.56204918376105,0,0,1.08381538563979,2.0050027433635,0,3.82610697980619,0,1.92667929051051,1.83105279889271,4.10166717341966,0,0,4.51473240870078,0,0.817192774255884,0,0,0,0,0,1.45972153728506
ST00178,stool,0,3.58601462651843,2.26020579417726,3.2390410212921,5.44299305239754,4.21892189215693,2.31789945186094,5.78987687825767,0,0,0,0,0,4.12455551461257,0,2.01895319162218,0,1.4291899265248,0,0,4.84681150174617,0,0,0,0,0,0,0,0
ST00183,stool,0,3.92050373378086,1.75140417873919,4.02867214027843,5.70183141192061,1.99113047264103,3.10096284269334,5.59113375056922,0,0,0,3.24903191087926,1.4580047927954,4.21678532416372,0,2.22336284375037,1.4580047927954,2.54076921986814,0,0,4.80169018363795,0,1.4580047927954,0,0,0,0,0,3.60557780555331
ST00184,stool,0,3.75741873185041,3.54808565346412,3.07121021225036,5.83009645546612,4.14731358604854,1.89618462741395,5.41274403493148,0,0,0,0,0,3.60554991756128,0,0,0,1.08298040011043,0,0,4.5622150344061,0,0,0,0,0,0,0,1.36569141917292
ST00193,stool,0,4.1198455736332,2.84312874598079,3.28496259108382,5.54584293212932,3.83519180709254,1.36123048311887,5.69587748455276,0,0,1.48141731612112,0.920361210252342,0,5.09531049472411,0,1.65270410211824,0,1.77522052264208,0,0,3.67778601966047,0,0.920361210252342,0,0,0,0,0,0.920361210252342
ST00194,stool,0,3.42752775234457,1.74505193269384,3.10548692546698,5.75234819597917,4.4812157732563,0,5.55506633212008,0,0,0,3.34660350045022,0,3.55463545478802,0,0,1.57284894705098,2.75217891680187,0,0,4.54222934996735,0,0,0,1.28327916354689,0,0,0,1.86803339968508
ST00205,stool,0,2.93878214026972,2.00354574509943,3.71164451386825,5.61177420868094,3.26082590582878,1.61201958869349,5.68313521156046,0,0,0,1.35753200589573,1.82175309869618,3.97322987142675,0,0,0.66556318543059,1.28214725344237,0,0,4.96056478276887,0,0,0,0,0,0,0,1.71447513608886
ST00207,stool,0,3.3386994205404,1.74700992284052,3.90800883469839,5.72643748828305,4.24980438172837,1.58227348134227,5.38365979070351,0,0,1.27020840854309,0,0,4.10025055593478,0,0.837373957959346,1.50976530352882,5.12788273399821,0,0,4.69900506129906,0,0.471125546393838,0,0,0,0,0,2.61733703414321
ST00222,stool,0,3.84065847890671,0,4.62929152061165,5.75640926077071,4.11510985000469,1.84628503601018,5.43548218353566,0,0,0,3.37489706409608,0,3.20674610448796,0,1.78917608691382,4.61448953470928,3.57456869231025,0,0,4.57666045143599,0,1.26240114800072,0,0,0,0,0,3.87000268898015
ST00223,stool,0,3.32613134478394,1.85792926220618,3.53890746959841,5.69348068896047,3.75043490834242,0,5.60337869710148,0,0,0,0,0,4.02738558594863,0,0,0,2.50895578121356,0,0,4.91809657110106,0,0,0,0.928606067026297,0,0,0,0
ST00226,stool,0,3.79822839094004,2.60617550791058,3.7375409173214,5.50103354942343,3.43879226945208,2.01224496957728,5.78667194973341,0,0,1.17289323726989,2.35768559357427,0,3.83649091756673,0,1.45908927837178,0,2.1869265414863,0,0,4.66846724124018,0,1.01114594774266,0,1.75250786284096,0,0,0,3.33879943855217
ST00227,stool,0,3.8235687885487,0,3.166222554446,5.80022098079379,3.02803091112106,0,5.47575138169711,0,0,0,0,0,4.60021567616289,0,0,0,0,0,0,4.31488631565699,0,0,0,0,0,0,0,0
ST00228,stool,0,3.6423625776696,0,4.4249316919386,5.39829891082381,3.96539078600526,2.26442127453695,5.74478385504056,0,0,0,3.28346783956426,0,4.18893719230223,0,0,0,3.85870960083691,0,0,5.03143373913978,0,0,0,1.96574732874531,0,0,0,4.33395451045622
ST00231,stool,0,4.14228917370888,3.65471668957467,3.83585466863476,5.4965883121709,3.66854187491878,1.61103062733729,5.79382406850353,0,0,0,3.60896988512717,1.44022477369806,3.98051950633506,0,1.82860424535776,0,3.27566020105948,2.42580386762739,0,4.23071624718897,2.08100310239284,0,0,1.90671010039898,0,0,0,3.07289893301323
ST00232,stool,0,4.13278450631891,3.00154947791519,3.9100894672301,5.58985859186266,3.18138893089518,2.43451460387871,5.34348780805276,0,0,1.74188556458097,2.33800362512978,0,4.20452938989391,0,3.16560525689116,1.44865375900572,4.78626099003936,0,0,5.45793527565737,0,2.03896331966751,0,0,0,0,0,0
ST00234,stool,0,4.40205327584678,1.63526924930373,3.80509550092534,5.156404470936,3.82473025012134,0,5.86925507967105,0,0,0,3.11678658272459,1.75768615842388,4.15660206922265,0,0,1.46417813520772,3.33001837622428,1.17781217586129,0,4.58255187493332,0,1.46417813520772,0,4.15787744236984,0,0,0,3.8883904633917
ST00243,stool,0,3.25631537585277,2.45218519167086,3.06935831871761,5.75175543449312,4.37702424702547,0,5.59099254842438,0,0,0,2.01253019351082,0,3.5014022178727,0,1.45395922651482,0,0.691989574572508,0,0,4.17722425840165,0,0.946479505035154,0,0,0,0,0.946479505035154,0.946479505035154
ST00248,stool,0,4.19856147752878,2.16891121438816,4.1705345867943,5.59900392077176,3.79682940146834,2.50135911904393,5.70381733682156,0,0,0,1.5031180129441,0,4.07022594511472,0,1.67464020449511,0,2.50135911904393,0,0,4.60129307298031,0,1.21551369343329,0,0,0,0,0,3.89072042224766
ST00253,stool,0,4.09290981813482,1.51635669865353,3.49318144802589,5.38691467521833,4.2183279261196,0,5.764884269223,0,0,0.952265448155368,0,0,4.51207057723474,0,2.01898571377586,0.952265448155368,2.20461490209567,0,0,4.99868192254577,0,0,0,0,0,0,0,3.9901079580951
ST00259,stool,0,3.79264510927944,3.1854035538298,4.56894715748456,5.69646946288248,4.44040833263683,0,5.58772643787627,0,0,0,3.70371993625005,2.4875656229019,4.21857008520074,0,0,0,3.50747438209498,0,0,4.23436341469963,0,0,0,0,0,0,0,3.08856438192973
ST00266,stool,0,3.37503757657287,1.87552767918827,3.57418525747598,5.77194609540644,4.67512950510453,0,5.41868634969223,0,0,0,0,0,4.29338192866484,0,0,0,4.54394628664696,0,0,4.53117494227749,0,1.38292045310215,0,0,0,0,0,3.61507983875306
ST00379,stool,0,5.02634353468932,1.6246464537679,4.23645426076399,5.19262779862227,2.65656645811104,2.91577260120106,5.83764671086588,0,0,1.6246464537679,2.87007368936487,0,3.91093354985649,0,2.3941223529259,2.16128914332803,1.79728833991775,0,0,4.05200413401548,0,0,0,1.6246464537679,0,0,0,4.02503327337085
ST00382,stool,0,3.62879654354798,1.70537256338843,3.92850391332303,5.63992695089424,1.80056743854991,2.4579119290358,5.6735146776747,0,0,0,3.4087050525631,0,3.19531596062295,0,1.41281810208453,0,2.72894820260562,0,0,4.52411059092523,0,1.41281810208453,0,0,0,0,0,4.61015543278142
ST00383,stool,0,3.9837287368568,3.1734431302586,3.80940741560833,5.57821343209562,3.96784179942316,2.56605381365152,5.71196684989667,0,0,1.96751824792929,4.39468853659425,0,3.48549919527323,0,2.78909491611862,1.89581769689106,2.40687691612215,1.34602320628565,0,4.52803739322078,0,1.80989253629215,0,1.17961209628603,0,0,0,4.21024606514572
ST00384,stool,0,4.04579657530526,0,4.64782725340455,5.53005861143027,4.22187480650357,0,5.72245192305852,0,0,0,0,0,4.44371313355265,0,0,3.74480566086871,3.74480566086871,0,0,4.34680702903663,0,0,0,0,0,0,0,0
ST00386,stool,0,4.97220642363769,2.03680624347533,4.00950760040348,4.59929149926786,3.40616326984897,0.968283315968635,5.8979136716733,0,0,1.62817050379014,1.82843952533432,1.24530168971276,4.66440700897739,0,0,3.56193238080918,2.26365020463811,0,0,4.06718570527373,0,0,0,0,0,0,0,3.09817790975596
ST00387,stool,0,3.47021308878688,3.58249023509196,2.98158710197146,5.80695085984669,4.11714798318772,0,5.49203276878985,0,0,0,0,0,3.74610101503168,0,0.913769620780105,0.913769620780105,1.71091372387582,0,0,4.34088922909763,0,0,0,0,0,0,0,0
ST00411,stool,0,3.86542517375434,2.24976828862874,3.85483356210884,5.38704135404681,3.13693653171825,0,5.85146349973303,0,0,0,2.94677906371423,0,3.91715204349854,0,1.65497767971959,0,0,0,0,4.3117970406378,0,0,0,0,0,0,1.65497767971959,1.95117496521217
ST00412,stool,0,3.81059903198839,1.87734923142504,3.38851762858825,5.67288970893385,0.646763262930189,1.78187687798971,5.6771098002356,0,0,0.699486257188832,3.23164084812177,1.25931536280806,3.22886181956834,0,0.954816085857203,0.646763262930189,2.00001789928364,0,0,4.48298579187072,0,0.699486257188832,0,0,0,0,0,4.02953580016952
ST00420,stool,0,4.7360925296808,2.92687879100669,4.76746316772483,5.39302213285185,3.5400296252725,2.20889822368811,5.7871095628765,0,0,1.96110380038697,3.9816789465977,2.0063860453396,3.84475660369786,0,3.05936908999862,2.23506921368049,2.36568824308216,1.32420549171502,0,3.64167087843998,0,2.08485344644108,0,0,0,0,0,0
ST00425,stool,0,3.21700124458978,3.33544294090581,3.29649306312277,5.82280866708971,3.91277003450423,1.23423113203657,5.45130114280203,0,0,0,3.24977459381892,0.957815459191075,4.22665571638034,0,1.52241025036431,0,1.95336258063759,0,0,4.2846184306746,0,0,0,1.4017975285802,0,0,0,2.4995490697702
ST00465,stool,0,3.93124475506285,1.82711922455295,3.16892516748183,5.7116882600743,2.94448286806033,1.01918349373956,5.65895038387605,0,0,0,2.58940924863466,0,4.17364223919702,0,1.8843021136996,0,3.12505099413067,0,0,2.97160520299914,0,2.73218635784397,0,0,0,0,0,1.01918349373956
ST00480,stool,0,3.21045414576982,1.93037169341186,3.11970893750951,5.71133066803333,3.27501641828283,0,5.62999530604013,0,0,0,2.905580097636,0,4.6460137032031,0,0,0,3.84295444434424,0,0,3.28890776627511,0,1.49987035787558,0,0,0,0,0,1.93037169341186
SW00001,swab,0,3.72666440444833,1.19810999679959,4.52100377962182,5.64066211559911,0.923764780094791,0,5.65911672572972,0,0,2.49329390478891,0,2.1025397823598,4.39912080769866,0,0.923764780094791,0.923764780094791,4.55538534963871,0,0,3.82488107298241,0,0,0,0,0,0,0,0
SW00002,swab,0,3.59864843723181,1.72596549872841,3.0191711362083,5.58891012873798,4.06084335978715,0,5.73077420466422,0,0,0,3.11017298270212,2.35646298371654,4.11511928248627,0,1.26486973787718,2.08925281807083,1.8488588217962,0,0,4.62942575449485,0,0,0,0,0,0,0,1.26486973787718
SW00003,swab,0,4.13972645145526,2.82719135838502,4.15460799260771,5.41960205880069,3.75265276000907,1.13529756275889,5.8238984001096,0,0,2.48390726011093,3.47532586252989,2.90215340129182,4.1785735150086,0,0,2.97196369321338,1.88610197147229,2.14676977786249,1.13529756275889,4.10962316617823,0,1.59068083955084,0,2.40501096137591,0,0,0,3.42465115143405
SW00004,swab,0,3.98617001696319,2.15035903463866,4.53244807287016,5.50753942033627,4.42317944079746,0,5.7215686800321,0,0,2.58773238788793,3.32357356022582,2.02644310226976,4.7038886668511,0,0,1.85239025353486,2.99281589216537,0,0,4.43002759667423,0,0,0,0,0,0,0,0
SW00005,swab,0,3.85470704408309,1.71189283598947,4.33753990333699,5.63996043314808,3.88907132839632,0,5.67237593017232,0,0,2.62522798980193,3.47191662803643,3.19965960173766,4.10767597632632,0,1.2513149342937,0,3.96429190541985,0,0,4.46831643795677,0,0,0,2.07502484684755,0,0,0,0
SW00006,swab,0,3.47046515143423,2.00182210840337,4.83968724717961,5.31836902484714,2.31321135325796,0,5.81672211949577,0,0,3.06625283207178,1.38726600055702,2.44070174810668,4.63119185688924,0,0,1.38726600055702,4.20066395226804,0,0,3.55672799592447,0,0,0,0.83558030499933,0,0,0,0
SW00007,swab,0,3.81055064362688,3.82965685200571,4.21766828898109,5.40004444022317,4.16519305469767,0,5.83368669888651,0,0,2.3059803113307,3.92942030958161,0,3.42529572169009,0,1.36858178416861,0,3.82386703604525,1.95647311278983,0,3.63072063556711,1.36858178416861,0,0,1.83313169291239,0,0,0,1.95647311278983
SW00009,swab,0,3.62554143802619,1.92698524381128,3.63984251003752,5.57643845837981,3.96386341539075,0,5.75211968530657,0,0,1.4265113240689,2.94824182247991,2.98729755933774,4.35970799030555,0,1.14144983384109,0,1.30696092481434,0,0,4.17693231686727,0,0,0,1.76956199988481,0,0,0,1.81458058015612
SW00011,swab,0,3.81848682742852,1.67991615233136,4.43381397070245,5.63712978104656,1.89811946497633,1.38786808232479,5.67553240392421,0,0,2.84745329860909,3.39108035833164,3.20036320171366,4.49063139087503,0,1.38786808232479,2.79092379242469,4.01222128660632,0,0,4.07732106412979,0,0,0,2.15094456726617,0,0,0,1.60254621378677
SW00012,swab,0,3.19720199726299,1.42469977817954,4.08018496856555,5.66619814747105,3.82558759235153,0,5.67636071085406,0,0,2.18902174827939,3.31135308680075,3.29757164247275,4.29059778264339,0,0,0,2.43085368202963,0,0,4.2389853512319,0,0,0,1.71748515992884,0,0,0,1.42469977817954
SW00013,swab,0,3.85801380141558,3.20870587093288,4.08695560253068,5.5279591781745,4.29130561202704,0,5.76181694037943,0,0,1.88264583817513,3.31430236004291,3.12588494694115,4.34876225701992,0,0.894725356867107,1.91995994471467,2.97586364531328,0,0,4.24191991891249,0,0,0,0,0,0,0,1.16716321680983
SW00014,swab,0,3.95809650023962,0,3.78326802256434,5.72785802749294,1.0979223603953,0,5.58967391000577,0,0,1.96957139872273,3.60906407764205,2.85479693890961,4.11414059955798,0,0,3.93979494824998,4.19886303614787,0,0,4.28232112334397,0,0,0,2.17862946455752,0,0,0,0.83024121239523
SW00018,swab,0,3.83763899175008,1.39671778879675,4.61937288754923,5.66385448237061,4.30914398689956,1.39671778879675,5.62855314511589,0,0,2.44121115182344,3.27953337590396,1.98551165888604,4.40323555891666,0,1.39671778879675,1.11276820454641,1.92816070607301,0,0,4.16995586226345,0,0,1.11276820454641,0,0,0,0,3.35225890360127
SW00019,swab,0,3.88947242490467,1.34483899903694,3.62078778334851,5.74911542633659,4.39394245424178,0,5.5679797848033,0,0,1.34483899903694,0.905305458043308,1.80867158594435,3.4605633598016,0,0,1.17845402710832,2.97519395095962,0,0,4.45219445087272,0,0,0,0,0,0,0,1.17845402710832
SW00020,swab,0,3.81081741398244,2.53087823892204,5.6485413571643,5.38473547078523,3.90890861028219,0,5.42711021243518,0,0,4.07889492679727,3.14877916922147,2.03303847652456,3.33740322398154,0,0,1.73601475953757,3.55845974010319,0,1.85895497642971,3.96605796618764,0,1.73601475953757,1.27455896910828,0,0,0,0,3.10851454912117
SW00021,swab,0,4.16065539079291,2.34415023732052,5.42750148211591,5.39647507782581,3.7945469213129,0,5.5945684037687,0,0,3.80088608918709,3.25001431457707,3.32766056717815,4.35327560475122,0,1.57572050864538,4.2511354972913,3.33874439060791,0,0,4.21192671956846,0,1.57572050864538,0,0,0,0,0,0
SW00022,swab,0,3.75950277046462,1.74205892081168,4.25265955406614,5.72512659858868,3.90443717787665,0,5.58769900629713,0,0,0,3.16578169077261,3.78727066806226,3.97967952042173,0,0,2.03913826038518,3.4155294324586,0,0,4.48309848053475,0,0,0,0,0,0,0,0
SW00023,swab,0,3.34434369781301,3.18808165390968,4.8080584326105,5.59801568872327,2.38149342730191,0,5.70399816010504,0,0,3.13696433571001,1.84191268506303,3.74418069646208,3.80299967996178,0,1.25820888020978,1.25820888020978,3.42961858762312,0,1.84191268506303,4.12289183741419,0,0,0,2.34944750835781,0,0,0,0
SW00024A,swab,0,4.30958628238824,2.63157605235467,4.80510896642991,5.61580954178147,4.08071904320333,0,5.63563615617406,0,0,3.07723146819942,3.22234282644247,4.35440631006913,4.06699998424858,0,1.55758667970755,2.02661423753484,2.97988033826347,1.38746821847628,0,4.18223950287507,0,1.10387902705645,0,3.68061212838611,0,0,0,0
SW00024B,swab,0,3.77432483601141,3.23459283740841,3.55667956644963,5.43513103628556,4.29965068176312,0,5.8137936947744,0,0,1.59237381924732,3.77012943037807,3.37718948362268,4.44624672656733,0,0,1.8878169142153,1.76474847495517,1.59237381924732,0,3.91563370417665,0,0,0,1.76474847495517,0,0,0,2.62355443313202
SW00025,swab,0,3.31870006303812,0,3.75790006144358,5.49181165879744,1.6841211584955,0,5.72823338655473,0,0,2.15520869169791,3.01787850687492,3.70854757511119,5.04332966244454,0,0,1.98063374002549,4.38177466025179,0,0,3.74699862650208,0,0,0,2.15520869169791,0,0,0,2.45471706734836
SW00026,swab,0,3.66341278970554,0,4.73375989437685,5.73617364707336,4.06063942908557,0,5.51630041506973,0,0,2.97347491389443,4.11494109128798,3.9714479209425,3.63865908111632,0,1.38388248698081,3.68371130796655,2.91016047339678,0,0,4.34694304457543,0,1.55395108501495,0,3.02872252200833,1.10043500278383,0,0,0
SW00027,swab,0,3.78252352653691,1.87447547600389,4.23039139777145,5.72699553049074,4.1381825500437,0,5.5310193095914,0,0,0,2.17259654689505,0,4.40898442157793,0,0,2.47216474085239,2.17259654689505,0,0,4.78351697784571,0,0,0,0,0,0,0,3.50224311642653
SW00028,swab,0,4.35380653034361,2.23780891129385,5.75408719436194,4.96529881796986,2.60434803727321,0,5.44086669248713,0,0,3.79831236870844,2.67989591184178,3.09873845146588,3.54598874339345,0,0,4.15633190825205,3.98381012086678,0,0.867283117661709,3.7241314151549,0,1.98454116726333,0,0,0,0,0,0
SW00029,swab,0,4.13821016458317,2.74852378347175,4.38696778071464,5.65446887479178,4.10042447566461,0,5.64941499547496,0,0,2.3815790064011,3.16618786834424,3.49012737570746,4.05802416181879,0,1.4415328818055,2.12774720522757,2.99417098009165,1.90805058974466,0,4.4216189747986,0,0,0,3.87429320223239,0,0,0,0
SW00030,swab,0,3.6692464093901,1.31243959950106,5.13422816318885,5.57945735907008,3.93563818546339,2.1003957908455,5.63301727499975,0,0,0,2.96700265909046,2.16298153244512,3.52842787810386,0,1.74578271210887,1.10446787784616,3.3765852865269,0,0,4.53390549374734,0,0,0,0.69076993510828,0,0,0,0
SW00031,swab,0,4.07285208066788,2.10312606133718,4.0442094030179,5.72044881968758,4.34274527815076,0,5.5323374378454,0,0,0,0,2.70260968963806,3.84793717219829,0,0,2.57795797150292,4.66789855727179,0,0,4.53745066494893,0,0,0,0,0,0,0,0
SW00032,swab,0,3.78142906456207,4.37160130075436,4.61360192292364,5.3441635123298,4.01703601538943,0,5.83209508739841,0,0,2.94370272557905,3.48511427794915,0,3.18422638388933,0,0,1.81950544301663,3.43628262970731,1.81950544301663,0,3.82366332317723,0,0,0,2.11723250928133,0,0,0,3.557287635721
SW00033,swab,0,0,0,4.06540776039458,5.45717739999497,3.50123593824454,0,5.79060368759588,0,0,2.78165826437908,0,2.48134567849478,4.76547443359432,0,0,0,4.25445081145256,0,0,3.59396365497302,0,0,0,2.18174695688723,0,0,0,0
SW00035,swab,0,4.01153725027829,1.89538698828135,5.34192093063265,5.46293098415959,4.06979728668775,1.4291791116891,5.59540545638103,0,0,3.64325213202971,3.28798953794892,3.99024066908092,4.26276142386703,0,0,3.84892859919052,3.32139671783455,0,0,4.45450702004397,0,0,0,0,0,0,0,3.25804229758792
SW00036,swab,0,3.90705260038355,3.04093312280584,5.78858956625358,4.86509057695015,3.90004857350891,2.11446836062486,5.39215391369964,0,0,4.23499570834545,3.40132580029038,0,3.60953607347031,0,0,3.24170155899651,4.09792518406047,0,0,3.98332019093841,0,1.81676230301568,0,0,0,0,0,2.65614649069548
SW00038,swab,0,3.87561289674554,0,5.08409771033999,5.49312861323833,4.62516114544521,0,5.6694733058118,0,0,2.73804693676141,3.36582838187647,0,3.76873480181282,0,0,2.73804693676141,3.99855880708726,0,0,4.48738902755321,0,0,0,0,0,0,0,2.73804693676141
SW00039,swab,0,3.75444727270436,1.80695544035425,4.91441089924895,5.31762321007253,4.06142888530796,1.80695544035425,5.80371876328841,0,0,2.75513471426056,1.51264690757867,3.61977649532811,4.59288118890758,0,0,1.51264690757867,2.34615794147409,0,0,4.08572127441566,0,0,0,0,0,0,0,1.51264690757867
SW00040,swab,0,3.75849139900573,3.94707253551728,4.82187188695513,5.48338723215653,4.09890595531973,0,5.66029854233367,0,0,3.23747821521741,3.48698217967328,4.0719990073977,4.20894370975735,0,1.24955199445743,4.93145357811675,3.08208170037916,0,0,4.39172450928621,0,0,0,0,0,0,0,2.84825520637102
SW00041,swab,0,3.98553479914709,3.0343379899676,4.60084298780048,5.65563294763488,3.58495694382735,0,5.49625270258485,0,0,1.78583420390567,3.10122745025773,0,3.8756318672252,0,0,5.18656738690932,3.9217308298379,0,0,3.93707671591129,0,0,0,0,0,0,0,0
SW00042,swab,0,3.27257244257959,1.24290673099116,4.43458128878588,5.74303797587714,4.29925361029045,0,5.56132525857535,0,0,2.19783097333816,3.8323057840428,2.95818580735403,3.82109578864357,0,0,2.63332950191323,3.01364574887499,0,0,4.24226548842651,0,0,0,0,0,0,0,0
SW00043,swab,0,3.99353143401233,4.03800541462762,4.59768200309055,5.33846348823917,4.34029467492989,0,5.82157054810051,0,0,2.73900766260413,3.11733609970465,3.10653158680524,4.28521526715472,0,1.06933912792051,1.35145269826347,2.41253892085683,0,0,4.14428497457953,0,1.06933912792051,0,0,0,0,0,0
SW00044,swab,0,3.77362488084209,2.54434463766381,3.71927697051048,5.70982971527037,4.45693183055066,0,5.59444941681893,0,0,0,3.14547359321096,0,3.92336586793168,0,0,4.18658375180466,2.84475416463164,0,0,4.43521335856706,0,0,0,0,0,0,0,3.0206384036427
SW00045,swab,0,3.94849843965012,2.7357614408715,5.11878133975624,5.50822871937406,3.6022051159451,0.716911148394149,5.67777887413711,0,0,3.43744495856966,3.37196922980069,4.0824420742168,3.830182715277,0,0.716911148394149,3.78849893557417,3.95320853275994,0,1.48396033635689,4.23887338251236,0,1.4193821258478,1.13458005392673,1.13458005392673,0,1.25148062118481,0,2.1953532427125
SW00046,swab,0,3.30687500885876,2.98065565079401,4.65646782943213,5.60365431199658,4.50853707549667,1.18762079541532,5.6899408036594,0,0,3.08310760452837,3.42892185550562,0.763516566489536,4.37235971893781,0,1.91708577514209,1.53918002934872,2.38212362189524,0,0,2.36446991551497,0,1.39804275159069,0,2.14685427370822,0,0,0,1.30545309522778
SW00047,swab,0,3.65376890837151,2.29361999046328,5.35970461598804,5.61146973595958,3.40647268365905,1.50160333499999,5.4588551757947,0,0,3.68293487058965,2.96397548364157,2.26160518465677,4.12767154882832,0,1.79573737603308,2.2549089538591,4.64568845503324,0,1.17529745728242,3.51832116397047,0,1.7550392346401,1.17529745728242,1.57204380860847,0,0,0,2.22704118494241
