Sample_ID,sample_type,Acholeplasmatales,Acidimicrobiales,Actinomycetales,Aeromonadales,Alteromonadales,Anaeroplasmatales,Bacillales,Bacteroidales,Bifidobacteriales,Burkholderiales,Campylobacterales,Cardiobacteriales,Caulobacterales,Chromatiales,Clostridiales,Coriobacteriales,Deferribacterales,Deinococcales,Desulfobacterales,Desulfovibrionales,Enterobacteriales,Erysipelotrichales,Fibrobacterales,Flavobacteriales,Fusobacteriales,Hydrogenophilales,Lactobacillales,Legionellales,Mycoplasmatales,Myxococcales,Neisseriales,Nitriliruptorales,Oceanospirillales,Pasteurellales,Pseudomonadales,Puniceicoccales,Rhizobiales,Rhodobacterales,Rhodocyclales,Rhodospirillales,Selenomonadales,Sphingobacteriales,Sphingomonadales,Spirochaetales,Synergistales,Thermales,Thermomicrobiales,Thermotogales,Verrucomicrobiales,Victivallales,Xanthomonadales
ST00001,stool,0,0,1.74249841132124,0,0,0,1.74249841132124,5.50031334696571,0,1.74249841132124,1.74249841132124,0,0,0,5.80696657705275,3.37820344227349,0,0,0,0,3.85848073771819,4.16916725646884,0,0,0,0,3.03599886014337,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22173337402502,0,0,0,0,0,0,0,1.74249841132124,0,0
ST00003,stool,0,0,0,0,0,0,1.87026913908014,5.62780349031357,2.04440438594801,3.59283917315654,1.57505487110687,0,0,0,5.70535916672702,4.24821436296834,0,0,1.57505487110687,4.02277817788614,2.74022633035385,4.02277817788614,0,1.57505487110687,0,0,2.41013488791222,0,0,0,0,0,0,0,1.87026913908014,0,2.56452982898139,0,0,0,4.33568623427087,0,0,0,1.57505487110687,0,0,0,3.27957602501557,2.51890384461755,0
ST00005,stool,0,0,2.56501254770776,0,0,0,3.43365477965226,5.58427533616729,1.68558424067609,3.23652046573342,2.01177350881802,1.16335235563951,0,0,5.70257637775099,3.65760510720845,0,0,0,2.28087339507647,3.49527454136577,4.06548292544517,0,0,1.44921308709507,0,4.37052935805716,0,0,0,1.16335235563951,0,0,2.35188452576128,1.16335235563951,0,1.3293898694551,0,0,0,4.80299574461222,1.54302461407753,0,0,0.891158306355626,1.87860923649964,0,0,1.16335235563951,0,0
ST00006,stool,0,0,1.93474319120325,0,0,0,0,5.65110713104064,0,4.48838922062372,0,0,0,0,5.67207834880074,3.58299251942244,0,0,0,3.26234244772367,0,4.195690590912,0,1.63873118459472,0,0,3.06037840242349,0,0,0,0,0,0,0,0,0,2.10914881965324,0,0,0,4.45731159737863,0,0,0,0,0,0,0,0,0,0
ST00008,stool,0,0,0,0,0,0,1.49986392060286,5.79658742977765,1.21235901898073,4.83167613437398,0,0,0,0,5.36030077085249,2.92575230862296,0,0,0,3.5705970671742,2.09149629592589,3.18079574594283,0,0,1.79397006514164,0,1.49986392060286,1.49986392060286,0,0,0,0,0,0,0,0,1.79397006514164,0,0,0,4.84716573711091,0,0,0,0,0,0,0,2.03400662077112,0,0
ST00009,stool,0,0,2.54302337621251,0,0,0,2.33964905090721,5.73778192900409,0,1.64855406884313,0,0,0,0,5.51421336798967,4.60718145366164,0,0,0,3.36315189083807,3.37126629575835,4.52912163677587,0,1.94467893471714,0,0,3.07042098256298,0,0,0,0,0,0,0,0,0,1.64855406884313,0,0,0,4.65905857959615,0,0,0,0,0,0,0,1.64855406884313,0,0
ST00015,stool,0,0,1.92243214408228,0,0,0,2.64519157877177,5.83549305810829,0,4.24527298473363,1.16949559484913,0,0,0,5.36023871264852,3.26639743207074,0,0,0,0,3.32110837136073,3.09365010124227,0,1.45557310068274,0,0,3.46758500471227,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77695447218007,0,0,0,0,0,0,0,0,0,0
ST00016,stool,0,0,1.92660765766472,0,0,0,1.8033797229299,5.85853272912129,0,0,0,0,0,0,5.40441686756321,3.01439998224824,0,0,0,1.8033797229299,4.20192626902576,3.23344208858551,0,1.05810111393929,1.05810111393929,0,2.58766994438121,0,0,0,1.33970755167542,0,0,0,0,0,1.50912632774739,0,0,0,3.69053088388392,0,0,0,0,1.33970755167542,0,0,0,0,0
ST00017,stool,0,0,2.79414217415628,0,0,0,3.90744105717559,5.09447744545,0,3.39567860705818,0,0,0,0,5.87153869008295,4.9173008508199,0,0,0,3.49255369371935,0,3.83490016185194,0,0,0,0,4.19141191486643,0,0,0,0,0,0,0,0,0,3.83490016185194,0,0,0,3.69662128158788,0,0,0,2.79414217415628,0,0,0,0,0,0
ST00018,stool,0,0,2.48259999092003,0,0,0,3.00447693126575,5.50194498800061,0,4.05233291054587,0,0,0,0,5.72252862918661,3.85229702126099,0,0,0,2.65821448820429,0,4.82899228394727,0,0,1.71153806479081,0,4.54219302739331,0,0,0,0,0,0,0,0,0,1.41886527198851,0,0,0,4.30073379820652,0,0,0,0,1.41886527198851,0,0,4.07688441191297,0,0
ST00019,stool,0,0,0,0,0,0,2.40026890820462,5.83067337363695,1.70815603285358,4.05467407039959,0,0,0,0,5.37115876124379,3.53538475016189,0,0,0,3.18415170813164,1.41554794570018,3.84420395215651,0,0,0,0,2.44150448428841,0,0,0,0,0,0,0,0,0,1.70815603285358,0,0,0,4.8042321775856,0,0,0,1.70815603285358,0,0,0,2.10096337160034,0,0
ST00021,stool,0,0,2.06041637440614,0,0,0,2.64119082321643,5.46827015329552,2.51026195108289,3.44888589738089,1.30076026110706,0,0,0,5.80213879295844,4.38907710579724,0,0,0,3.01128678440433,0,4.28581310775842,0,1.59078795399554,1.30076026110706,0,3.36501693536259,0,0,0,0,0,0,0,0,0,3.04970917431069,0,0,1.30076026110706,4.19071971660978,1.30076026110706,0,0,0,0,0,0,3.64405622749221,0,0
ST00023,stool,0,0,2.90755945309823,0,0,0,3.08796837874187,5.54242825582813,2.10427130341949,3.95882485235455,1.13397556342678,0,0,0,5.72252774406785,4.42245668559468,0,0,0,3.06026142054346,3.10977943044641,3.86357986153753,0,0,1.58929087674935,0,4.09563362834536,0,0,0,0,0,0,2.27922241323263,0,0,0,0,0,0,4.80085976840739,0,0,0,0,0,0,0,1.80664390540986,0,1.41875460390478
ST00026,stool,0,0,3.30318502802277,0,0,0,3.71650450657156,5.53803927906384,0,3.40787407484723,0,0,0,0,5.67571449525548,4.1592334079551,0,0,0,3.19127481463362,0,4.27019970136231,0,1.96527632722736,2.26394770949235,0,4.10979906258862,0,0,0,0,0,0,0,0,0,2.91531684911579,0,0,0,5.0741590333421,1.96527632722736,0,0,2.66046637701689,0,0,0,3.52887646551587,0,0
ST00027,stool,0,0,2.39594819508606,0,0,0,3.01786579750941,5.08422187397447,0,3.59296748763036,0,0,0,0,5.88246870057507,4.71807843443936,0,0,0,3.82239968568622,2.54157732617344,3.79220960701052,0,2.00061807385813,0,0,4.50681803723347,0,0,0,0,0,0,0,0,2.00061807385813,3.61961308290471,0,0,0,3.576158365074,0,0,0,2.54157732617344,0,0,0,3.63484945383117,2.17526133218007,0
ST00028,stool,0,0,2.27787379838554,0,0,0,2.24029340538588,5.74555959543222,2.01353962470677,4.17506206678882,1.22318320333351,0,0,0,5.50121100870677,3.87497239645846,0,0,0,1.94175367251325,1.22318320333351,4.10865197041096,0,0.947383647198216,1.7482876662266,0,4.3440920853832,0,0,0,0,0,0,2.93329928339975,0,0,2.01353962470677,0,0,0,4.82744025401911,0.947383647198216,0,0,0.947383647198216,0,0,0,1.7482876662266,0,0
ST00030,stool,0,0,2.65294527154641,0,0,0,3.00895147005729,5.82993517801687,0,3.75678989222338,0,0,1.91690660260366,0,5.42041642886844,3.12942225334634,0,0,0,3.84109736036603,1.62110371565704,4.50822638564237,0,0,1.62110371565704,0,3.46806615471065,0,0,0,0,0,0,0,0,0,2.3905078361854,0,0,0,3.98537908300103,0,0,0,0,0,0,0,1.62110371565704,0,0
ST00031,stool,0,0,0,0,0,0,1.59868882939285,5.71903366153358,2.28881583699031,4.10085869053969,0,0,0,0,5.53947947116215,3.67405848729506,0,0,0,2.43430528624071,4.0845720543046,3.76665793720235,0,0,4.57972957817204,0,4.50982636400692,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37720559383068,0,0,0,1.59868882939285,0,0,0,0,0,0
ST00035,stool,0,0,3.30973201802183,0,0,0,3.42123434226704,5.34040984097456,1.86828296562079,4.55114895816397,0,1.19222454875332,0,0,5.78096872926636,4.4917846901665,0,0,0,3.1765176572384,1.77284088880934,4.61303432768138,0,1.19222454875332,1.19222454875332,0,4.39843160260975,0,0,0,0,0,0,3.91240708972435,0,0,2.44371092422575,0,0,0,4.46983083998916,0,1.47907705846053,0,0,1.47907705846053,0,0,2.01272726180423,0,0
ST00039,stool,0,0,0,0,0,0,3.45857186424182,5.5690116379362,0,4.15742098623353,0,0,0,0,5.59196077570515,4.30354038617097,0,0,0,0,0,4.36152963444444,0,0,0,0,5.06048452572694,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78064724760769,0,0,0,3.45857186424182,0,0,0,0,0,0
ST00040,stool,0,0,4.07575719314249,0,0,0,4.07575719314249,5.60720070394189,0,0,0,0,0,0,5.73847933867846,0,0,0,0,0,0,0,0,0,4.07575719314249,0,4.07575719314249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST00041,stool,0,0,2.52279271481431,0,0,0,2.2230639095156,5.83646087795014,0,1.62873023956163,0,0,0,0,5.40287398855991,3.60527714718403,0,0,0,3.48777062815397,2.82317065043263,4.25989561039475,0,0,0,0,3.09586729244203,0,0,0,0,0,0,3.31757671140502,0,0,1.62873023956163,0,0,0,4.49231320416887,0,0,0,0,0,0,0,0,0,0
ST00042,stool,0,0,3.45857186424182,0,0,0,3.56120239825772,5.42047589051363,2.76020576744256,3.99418074355955,0,0,0,0,5.75442818983015,4.36152963444444,0,0,0,3.37942083352372,2.827044778013,4.04952411378176,0,0,0,0,4.41588507429215,0,0,0,0,0,0,2.28459061778898,0,0,2.28459061778898,0,0,0,4.93843270343471,0,0,0,0,2.5844915245996,0,0,2.88495587313882,0,0
ST00044,stool,0,0,2.19326175973554,0,0,0,2.98679769209497,5.68940976856362,1.02900125915036,4.79158569368879,1.5994717068239,0,0,0,5.46190623451755,2.83208756095601,0,0,0,0,5.1698503094395,2.96454485987673,0,0,1.69419175509227,0,2.71147039688383,0,0,0,0,0,0,0,0,0,1.69419175509227,0,0,0,3.90808990587081,0,0,0,0,0,0,0,0,0,0
ST00045,stool,0,0,2.1677293979389,0,0,0,2.5932010534074,5.90289056115075,0.919443011516602,4.55421175968125,0,0,0,0,5.10854996364664,3.36839459385925,0,0,0,0,2.79639845636868,2.68418128669915,0,0.667778648122646,0,0,3.04166898564793,0,0,0,0,0,0,1.07774808632683,0,0,1.07774808632683,0,0,0,4.49173173193747,0.667778648122646,0,0,0,0.919443011516602,0,0,0,0,0
ST00046,stool,0,0,2.29607726367743,0,0,0,2.49157249067639,5.76817818975281,0,4.52524861897043,0,0,0,0,5.4958538615015,3.73441464105569,0,0,0,3.4873401400934,3.27508265334215,3.35070168710212,0,1.46396150415098,0.904507153413397,0,4.29451733447015,0,0,0,0,0,0,2.08078701907202,0,0,0,0,0,0,4.52946167945254,0.904507153413397,0.904507153413397,0,0.904507153413397,0,0,0,1.63505010907143,0,0
ST00047,stool,0,0,2.7522399351795,0,0,0,2.59766713212292,5.37140048772716,0,3.71847752364257,1.88214428127778,0,0,0,5.71320917605916,4.08863268533654,0,0,0,0,2.05633240358116,4.96036472535356,0,0,0,0,5.10628680669094,0,0,0,0,0,0,0,0,0,1.75910037799441,0,0,0,4.01946599546227,0,0,0,0,0,0,0,0,0,0
ST00050,stool,0,0,1.67018865002943,0,0,0,2.408472466267,5.70790464972087,1.43405617185715,4.01632774164112,1.14872457282653,0,0,0,5.5000349731651,3.36977740820459,0,0,0,2.51600468121924,3.62671586003137,3.69945719122092,0,0.877485180200309,4.95537253507566,0,4.35000839037157,0,0,0,0,0,0,2.57274694619687,0,0,2.49833106366154,0,0,0,4.57296474672493,0,0,0,0,0,0,0,0.877485180200309,0,0
ST00051,stool,0,0,1.68422179679638,0,0,0,2.279489509527,5.55664159684978,0,4.36090226911259,0,0,0,0,5.76046862812914,3.73591923416363,0,0,0,3.67523335984735,1.68422179679638,4.05899489254722,0,0,0,0,2.99779762849011,0,0,0,0,0,0,1.98073543047892,0,0,2.87983470200937,0,0,0,4.18571494137395,0,0,0,2.57937705860501,0,0,0,3.09046773083521,0,0
ST00053,stool,0,0,2.22144968073538,0,0,0,2.60013682319021,5.6046911466934,0,4.56146561903422,0,0,0,0,5.6989421193745,4.06458910261028,0,0,0,3.21032739532414,0,4.26884989754278,0,0,1.70461440277638,0,3.42582247703451,0,0,0,0,0,0,2.26260519547221,0,0,2.06766406862912,0,0,0,4.41002200636949,0,0,0,1.24431074618099,0,0,0,1.92302004701115,0,0
ST00054,stool,0,0,3.55399853207445,0,0,0,4.20491788019225,4.87829016471024,3.02477831552868,3.27863004618593,0,0,0,0,5.71917636105556,4.2845842069693,0,0,0,3.53034140545024,0,4.8834040612097,0,1.44902845170192,0,0,3.98112337137582,0,0,0,0,0,0,0,0,0,2.38932143577688,0,0,2.03934828402509,3.9505478727693,0,0,0,1.91572979226931,2.83188337391087,0,0,5.41385371892175,0,0
ST00056,stool,0,0,2.82504921057906,0,0,0,2.92404806470945,5.44215339158894,0,3.59328067104182,0,0,0,0,5.75727660870796,3.75060741033557,0,0,0,3.22922584178674,1.54687133046459,4.35655156800554,0,1.25799816599692,0,0,4.03064239731083,0,0,0,0,0,0,2.23586475435361,0,0,2.0820427419736,0,0,0,5.01271861289783,0,0,0,2.86739261462255,1.71883349678552,0,0,3.01190838773581,0,1.54687133046459
ST00057,stool,0,0,2.98406406901225,0,0,0,3.16454962463313,5.36407398202909,0,2.87570001672458,1.04675024942549,0,0,0,5.72705786793173,4.92991550749398,0,0,1.04675024942549,3.49738958324408,2.30905665571482,5.09182566431641,0,1.91430249479093,1.49706264834881,0,3.82352028040415,0,0,0,1.49706264834881,0,0,1.04675024942549,0,0,2.15506732517189,0,0,0,4.11414975253522,0,0,0,2.21267924292118,1.32783033994745,0,0,1.49706264834881,0,0
ST00059,stool,0,0,1.7907945975171,0,0,0,2.62982424609497,5.81844255151749,0,4.20615920566557,1.32751162541086,0,0,0,5.45161218307794,2.74669684261795,0,0,0,3.77055191283124,0,3.52682247529846,0,1.4967388584022,0,0,3.86415184239113,0,0,0,1.61820446637613,0,0,0,0,0,1.32751162541086,0,0,0,4.39774179136522,0,0,0,0,0,0,0,0,0,0
ST00060,stool,0,0,2.4112919113965,0,0,0,2.27362047283575,5.73323191317344,0,0,1.67844444510125,0,0,0,5.55227909095276,3.53565523206637,0,0,0,3.11673145643141,0,4.86055860818072,0,0,0,0,3.04070484470305,0,0,0,0,0,0,0,0,0,1.85148962798489,0,0,0,4.28416115470239,1.38642654988907,0,0,1.85148962798489,0,0,0,3.60384795557623,0,0
ST00062,stool,0,0,2.27819917314913,0,0,0,1.88367868735691,5.43166706126197,0,3.77840390733229,1.58828873644091,0,0,0,5.84132782426823,3.70412507749462,0,0,0,2.75379195444571,1.88367868735691,3.74136608000955,0,0,1.58828873644091,0,2.83284558455654,0,0,0,0,0,0,1.88367868735691,0,0,3.39002474228337,0,0,0,4.04679544759746,0,0,0,2.53245329391176,0,0,0,3.53610222846918,2.27819917314913,0
ST00063,stool,0,0,1.02639371127514,0,0,0,2.38321307275582,5.45940630555916,0,4.03117685731525,0,0,0,0,5.82379231514756,3.78494721422833,0,0,0,3.07725759584651,0,4.03427868625243,0,1.02639371127514,1.59666678721895,0,2.74013785016154,0,0,0,0,0,0,0,0,0,2.67458804071159,0,0,0,4.18544364026016,1.02639371127514,0,0,0,0,0,0,0,0,0
ST00064,stool,0,0,2.00429270844517,0,0,0,2.42756544672659,5.74405609389417,0,4.09342775783293,1.70754179180237,0,0,0,5.57189445140004,2.65414765407481,0,0,0,3.90761526362893,0,3.87701588215416,0,0,1.70754179180237,0,4.32013811463907,0,0,0,1.70754179180237,0,0,2.76663175892244,0,0,0,0,0,0,4.33578319515717,0,0,0,0,0,0,0,1.24712730172473,0,0
ST00065,stool,0,0,2.37732083247614,0,0,0,1.50836668069282,5.58990804250364,1.13017797766209,3.81364618680387,0,0,0,0,5.72431835897103,3.70961037816458,0,0,0,2.26050020387193,0,4.51139428140119,0,0.860192961727819,1.58529684411812,0,4.17195284227492,0,0,0,0,0,0,2.42061300170231,0,0,1.29540736433243,0,0,0,4.30828410928999,0.860192961727819,0,0,1.41481156406659,0,0,0,2.94542360126774,0,0
ST00067,stool,0,0,2.56055999990288,0,0,0,2.33950692426386,5.63803902171742,1.6931950689564,4.09679778690872,0,0,0,0,5.69027707720049,3.53873416302279,0,0,0,3.09962124420068,2.23092990220961,3.53873416302279,0,0,1.40087922032475,0,4.15045907026694,0,0,0,0,0,0,3.83665409469111,0,0,1.40087922032475,0,0,0,4.50746404515122,0,0,0,0,0,0,0,2.83107177970883,0,0
ST00069,stool,0,0,2.9206332800517,0,0,0,3.13644811490334,5.68156838078588,0,4.25837063170201,1.2897759463157,0,1.2897759463157,0,5.62917989148828,3.84674448539491,1.75178062366392,0,0,3.74913516301715,2.93485690026018,4.41490110448983,0,1.92530049543388,2.52347463205737,0,3.82024082486819,0,0,0,1.01047782172703,0,0,0,1.75178062366392,0,2.45874362879573,0,0,0,4.40883589268201,2.17291544752657,2.11533995027639,0,2.65702288506011,0,0,0,2.24708831420123,1.57951812251418,0
ST00070,stool,0,0,2.40972379354603,0,0,0,2.61151367426227,5.61155669429432,1.98656375357838,4.07668506379744,0,0,0,0,5.6411816576951,3.91534799326513,0,0,0,3.5221037106207,2.28534825044035,3.48848161886346,0,0.95405571652588,0.95405571652588,0,4.85144561565304,0,0,0,0,0,0,0,0,0,1.61257883580527,0,0,0,4.71008496651876,0,0,0,0,0,0,0,3.5513618850246,0,0
ST00075,stool,0,0,3.16250621669697,0,0,0,3.16568569497047,5.11419428795878,2.07374144837392,3.61872257682154,1.06753174306907,0,0,0,5.7321713050612,4.58329009832246,0,0,0,2.86810637289854,2.6424427921176,4.01143416673208,0,0,1.5191343197306,0,5.29993126351693,0,0,0,0,0,0,0,0,0,1.87953590618816,0,0,0,4.86664139841309,1.06753174306907,0,0,0,1.73569433605892,0,0,1.5191343197306,0,0
ST00076,stool,0,0,2.18957910932364,0,0,0,2.82247757653243,5.35581666708266,0,2.66100705583788,0,0,0,0,5.76300832126267,4.07757345634231,0,0,0,3.67115569376534,3.06824878368749,4.78515765208027,0,0,1.11848654256337,0,3.25946500768519,0,0,0,0,0,0,1.79016928547789,1.32690593778971,0,2.69243856898375,0,0,0,5.04547843766286,0,0.702910174863796,0,2.18957910932364,1.11848654256337,0,0,0,0,0
ST00077,stool,0,0,2.96239806223845,0,0,0,3.41634914330834,5.3425826486192,1.63628446896257,4.33542215255469,1.46518174682586,0,0,0,5.83031156096675,4.02872073277137,0,0,0,4.01710899059466,0,4.25283885964028,0,1.17878250325502,3.97057088020628,0,3.72543395698842,0,0,0,0,0,0,0,0,0,2.83089363409869,0,0,1.17878250325502,3.93545772718661,1.17878250325502,1.46518174682586,0,1.46518174682586,0,0,0,4.178423451496,0,0
ST00078,stool,0,0,2.7016709244352,0,0,0,2.86888569860408,5.64542113334419,2.0760783847841,3.79471007562763,2.42623112782763,0,0,0,5.67431595118591,4.01940273607051,0,0,0,2.77212249883248,2.58543087537582,3.33978831299947,0,0,2.2509529175473,0,4.29123814006574,0,0,0,0,0,0,2.67539593260503,0,0,2.58543087537582,0,0,0,4.61927936871502,0,1.4848182027456,0,0,1.4848182027456,0,0,3.26993181886592,0,0
ST00081,stool,0,0,2.51000248875874,0,0,0,2.95407789239786,5.77026174963967,1.84588903539898,4.5380546794841,0,0,0,0,5.44564012019908,3.12628311367178,0,0,0,3.80507808981346,2.36441095778419,3.45959105145454,0,0,0,0,2.90713649563114,0,0,0,0,0,0,0,0,0,2.79459154427156,0,0,0,4.91992238891142,0,0,0,0,0,0,0,2.74352613006141,0,0
ST00082,stool,0,0,1.99742318759593,0,0,0,2.3168457500059,5.65886351871325,1.94154818448285,3.92175485389858,0,0,0,0,5.70343947966738,3.2311497844206,0,0,0,2.68649461114345,2.04692203432362,4.20686844585069,0,1.47425219376971,0,0,3.55442940232383,0,0,0,0,0,0,1.47425219376971,0,0,0.76345876112697,0,0,0,3.88964137472425,0,0,0,0,0,0,0,2.59882759032063,0,0
ST00083,stool,0,0,2.15481298296029,0,0,0,2.37888976430069,5.56068759447571,0,4.19412858471903,0,0,0,0,5.76687033447698,3.77009269330702,0,0,0,3.44594226609831,1.66637681995957,3.81609373640789,0,1.09153437081486,3.10441123428559,0,3.39148767879528,0,0,0,0,0,0,0,1.37461016396025,0,3.21347981127189,0,0,0,4.15697237374861,0,0,0,0,0,0,0,2.84080845762459,0,0
ST00084,stool,0,0,3.03693590362954,0,0,0,2.83305518643956,5.29765313545021,0,3.94640934031154,0,0,0,0,5.83553320337075,4.425719214763,0,0,0,2.7363046105411,2.7363046105411,3.79627410902023,0,0,0,0,4.55009959248381,0,0,0,0,0,0,0,0,0,3.13376613218036,0,0,0,4.53486006297238,0,0,0,2.43607092362287,0,0,0,2.91213010855363,0,0
ST00085,stool,0,0,2.41295461935193,0,0,0,2.94536862379831,5.64577039726407,2.47966160767486,4.14537035409343,0,0,0,0,5.70453993033247,3.38342415874377,0,0,0,3.36570287597962,1.52145559118089,3.9630753819458,0,1.06972088225623,0,0,3.31682873054793,0,0,0,0,0,0,2.23770162368204,0,0,2.68517204976843,0,0,0,4.27486696100683,0,0,0,0,0,0,0,2.41295461935193,0,0
ST00086,stool,0,0,1.88275737606066,0,0,0,2.57715226056148,5.68287235581024,0,3.63300687916674,2.65614182668145,0,0,0,5.55727694632033,3.47923498279635,0,0,0,4.05316059223285,2.83191343107171,4.57076952318014,0,0,3.66245522854508,0,3.46824329237567,0,0,0,0,0,0,0,0,0,2.83191343107171,0,0,0,4.96232622036814,0,0,0,0,0,0,0,0,1.88275737606066,0
ST00088,stool,0,0,3.20865281764152,0,0,0,3.35266605727101,5.47936968537095,2.42469076687951,4.17971910507456,0,0,0,0,5.80428740705036,3.62727672747172,0,0,0,3.3040835554064,2.37911472771163,4.30073525788436,0,1.7322057183837,0,0,3.45662982478207,0,0,0,0,0,0,1.43914807205306,0,0,2.37911472771163,0,0,0,4.07533713927244,1.90560667071489,2.27048827348961,0,0,1.43914807205306,0,0,1.7322057183837,0,1.90560667071489
ST00091,stool,0,0,2.11067245645345,0,0,0,0,5.65788952444597,0,3.28361071400132,0,0,0,0,5.64962171808087,3.90668775393238,0,0,0,0,0,4.27463377302466,0,0,0,0,4.71902496419142,0,0,0,0,0,0,0,0,0,2.88600962391545,0,0,0,4.21790936839669,0,0,0,0,0,0,0,2.41001619142417,0,0
ST00092,stool,0,0,2.89258380964063,0,0,0,3.06678463867666,5.42921071933993,0.747219419272719,4.00047650112732,1.57634358299091,0,0,0,5.73145623234913,4.1999281116457,0,0,0,3.25288565009049,2.18295162284866,3.71665763286001,0,0,1.51999419566164,0,4.97483837708615,0,0,0,0,0,0,3.0083575712337,0,0,1.51999419566164,0,0,0,4.79249781608607,0,1.28668314444549,0,1.37908098911955,0,0,0,0.747219419272719,0,0
ST00093,stool,0,0,2.53206693551984,0,0,0,2.62025379421224,5.73693251238333,1.19313736125757,3.03692184745525,0,0,0,0,5.59353625809053,3.73411306970221,0,0,0,2.1564112392136,1.86924517251006,3.17325818697138,0,1.28444366249715,0.919090086440219,0,3.99803526801677,0,0,0,0,0,0,0,0,0,0.667463657285676,0,0.667463657285676,0.667463657285676,4.63401453403623,0,0.667463657285676,0,0,0,0,0,1.86924517251006,0,0
ST00094,stool,0,0,2.61764526192961,0,0,0,2.86386345690151,5.57242687732859,0,3.75543974397261,0,0,0,0,5.73470637689176,3.98825222535598,0,0,0,3.31063934482387,0,4.79524193990881,0,2.29146312856949,0,0,3.21891894396515,0,0,0,0,0,0,0,1.69601210696079,1.40364047510347,2.08867301022482,0,0,0,2.42915999414379,1.69601210696079,0,0,1.99264731645901,0,0,0,0,0,1.40364047510347
ST00095,stool,0,0,2.41067338909325,0,0,0,2.64405311574573,5.31716374272316,0,2.92612804266585,0,0,0,0,5.87396266610062,4.09667422306071,0,0,0,3.48310597970412,2.64405311574573,3.28838457031591,0,0,0,0,3.29649832046459,0,0,0,1.87080245795755,0,0,1.87080245795755,0,0,2.60635415190641,0,0,0,4.00326088080078,0,0,0,2.51944281132605,0,0,0,4.07713904363137,0,0
ST00100,stool,1.27629192650189,0,2.10122540103223,0,0,0,2.48454802193594,5.46876182918309,1.73781123615328,4.30346156623091,0,0,0,0,5.81899394135685,3.82094098085707,0,0,0,3.28228422321674,2.10122540103223,3.48070396483031,0,2.20960475161069,0,0,3.1394794962751,0,0,0,0,0,0,1.27629192650189,0,0,3.28632210170458,0,0,0,3.94556981130488,1.56567332383359,0,0,2.33387290169992,0,0,0,3.23065268886819,0,0
ST00101,stool,0,0,2.35263656704933,0,0,0,2.87416348406365,5.79587292142301,0,2.21863858439992,0,0,0,0,5.48275164179852,3.51716754806609,0,0,0,3.00112102792992,2.79855328131848,4.69234524848042,0,0,0,0,3.21230577965796,0,0,0,0,0,0,0,0,0,2.02384141131258,0,0,0,3.21230577965796,0,0,0,2.02384141131258,0,0,0,4.09110199545488,0,0
ST00103,stool,0,0,3.17502654233475,0,0,0,3.17502654233475,5.40454769887384,2.87428669006625,3.87376429230947,2.57383640032306,0,0,0,5.66854359874639,4.12901098370391,0,0,0,0,0,4.3130600251277,0,0,0,0,3.91515169751571,0,0,0,0,0,0,0,0,0,3.05018454173087,0,0,0,5.23069016356212,0,0,0,0,0,0,0,4.74000145129684,0,0
ST00105,stool,0,0,0,0,0,0,2.0394620900344,5.72945309716326,0,4.31639034370414,0,0,0,0,5.59740012632134,3.24990380436915,0,0,0,3.57025556579471,3.81188303916486,3.84594063347777,0,0,0,0,2.96536767684974,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42808140548404,0,0,0,0,0,0,0,2.58068819782492,0,0
