Sample,ruralurban,Acidimicrobiia,Acidithiobacillia,Acidobacteriia,Actinobacteria,Alphaproteobacteria,Anaerolineae,Aquificae,Archaeoglobi,Ardenticatenia,Bacilli,Bacteroidia,Betaproteobacteria,Blastocatellia,Caldilineae,Calditrichae,Candidatus.Brocadiae,Chitinophagia,Chlamydiia,Chlorobia,Chloroflexia,Chrysiogenetes,Chthonomonadetes,Clostridia,Coprothermobacteria,Coriobacteriia,Cytophagia,Deferribacteres,Dehalococcoidia,Deinococci,Deltaproteobacteria,Dictyoglomia,Elusimicrobia,Endomicrobia,Epsilonproteobacteria,Erysipelotrichia,Fibrobacteria,Fimbriimonadia,Flavobacteriia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gloeobacteria,Halobacteria,Hydrogenophilalia,Ignavibacteria,Kiritimatiellae,Ktedonobacteria,Lentisphaeria,Limnochordia,Methanobacteria,Methanococci,Methanomicrobia,Methanopyri,Methylacidiphilae,Mollicutes,Negativicutes,Nitriliruptoria,Nitrososphaeria,Nitrospira,Oligoflexia,Opitutae,Phycisphaerae,Planctomycetia,Rubrobacteria,Saprospiria,Spartobacteria,Sphingobacteriia,Spirochaetia,Synergistia,Tepidiformia,Thermococci,Thermodesulfobacteria,Thermoleophilia,Thermomicrobia,Thermoplasmata,Thermoprotei,Thermotogae,Tissierellia,Verrucomicrobiae,Vicinamibacteria,Zetaproteobacteria
1A,rural,1.37727744981396,1.54989896388698,2.24218889919037,4.42093092472283,3.68501429184707,1.63142972516177,1.66100779479695,1.42902214899228,1.1699456847016,5.29833720578132,5.3771367545215,3.61956149858006,0.897331069358124,1.27108514202631,0.983097024677724,1.31852294435968,2.84184158424508,1.87324047926912,2.32575518629104,1.54989896388698,1.02036536335432,0.897331069358124,5.48373483010252,0.942327784730243,4.52623035882074,3.42617346455671,1.9754696939854,1.94257165924844,2.37893399178383,3.64457647404609,1.20633937839855,0.603836414345452,1.62703491310999,3.09877845501281,3.41803085144419,1.64435346228828,0.819667387259672,3.68897720403389,2.58588342695392,5.04095303412467,1.69629725304616,1.2906863072524,2.34308350085526,0.498939870746084,1.68869922844787,1.3612856108166,0.688261569577866,2.41349628663949,1.2399177031017,1.7967175023997,1.74605804985743,2.24432659688153,0,1.60899695726719,2.61861163498486,4.74332479542353,1.39270128178123,0.983097024677724,1.81714895484086,1.88559180864015,1.96747585186517,1.89283743732214,2.44010890068729,1.73241280990855,1.90928811447602,0.554547474091122,3.18208128498426,2.69859373970363,1.98331905286265,1.38505783376727,1.94470243133141,1.51130423266341,1.20633937839855,1.3274189680362,1.99102905877985,1.52268566958196,2.08819857252722,2.50145714863414,2.95626202251358,1.0864933998299,1.18241886719789
20A,rural,0.722370704244239,1.12646302697452,1.66716469043946,4.37084723668254,3.12339719753538,1.07204941858635,1.17481186940533,0.901890669708367,0.161424775360277,3.86813919384062,5.82799775131159,2.98919847281784,0.161424775360277,0.618186938344794,0.327455778190968,0.541085090180022,2.59675205383198,1.34111417028688,1.84012943327278,1.15474621524349,0.70343807367987,0.568335205842622,5.23053633794661,0.51200999853315,3.77700932166679,3.04709717362522,1.32753323768906,1.29408835542841,1.76472948330659,2.96190035137294,0.876665110912737,0.410889118941986,1.57623131612398,2.5093512497602,3.19224820252921,1.18769175502403,0.224088530261478,3.30445248047983,2.55687679684934,4.40508799763443,1.06368810971198,0.224088530261478,1.68770811521721,0.224088530261478,1.08830406929679,0.806334308581488,0.618186938344794,1.16153829935074,0.593975976420154,1.47765983448366,1.31351386485673,1.71680867599006,0.278840251689662,1.00982834072174,2.09228773442762,4.9221669151648,0.913974459585532,0.410889118941986,1.27375311451874,1.66926331770934,1.19399123120416,1.39941655774898,2.04998055638788,1.14784621740951,1.42219098462385,0.849883505060602,2.83070715299918,2.29657291275824,1.4542587519571,0.66290098445566,1.17481186940533,1.22418680265181,0.410889118941986,0.447275624581413,1.43314545189213,1.29408835542841,1.69958333710363,1.87668698314656,1.92225710621889,0.683642324454909,0.821341187690759
21A,rural,1.23363111295893,1.35615515153062,1.98177126561815,3.88038330383031,3.55095527195305,1.54925735942044,1.54925735942044,0.701676351083678,1.03834550611033,3.86153282260127,5.86877755073068,3.68690462061015,0.612886124064383,0.942127849493999,0.838334846053292,0.644543175520688,2.66591288631024,1.35018330543384,2.20264996513538,1.32543922945565,0.775358821121072,0.612886124064383,5.24780757208501,0.875757181565277,3.82597532210707,3.20095558018866,1.97326166664795,1.50105322354736,2.28474573183853,3.3103971747615,0.999687203091041,0.818340593036549,0.985996638652964,2.77098703411185,3.64841617371013,1.24142488021714,0.926461675419478,3.46977905090322,2.48898153838648,4.0771519338105,1.51361506272361,1.28546046886152,2.16656444369908,0.644543175520688,1.54158579335019,0.910209163417652,0.674048598809014,2.25057889218362,1.11706456726818,2.67168730087112,1.64140792002771,2.06578848261354,0.35032289500132,0.910209163417652,2.64841687628003,4.39122021198302,0.971860410025929,0.818340593036549,1.56051645336952,1.66533795682582,1.73756397679063,1.80583784081094,2.18629933253428,1.59264164362922,1.48371810754926,0.35032289500132,2.85042587440709,2.68189162638133,2.28892016858851,0.942127849493999,1.78865493823014,1.31251761401891,1.1924151788237,1.17476739871431,1.5094680242611,1.80583784081094,2.02959893470926,2.41537525578999,2.27484644744689,0.957248522977982,1.15637200508027
24A,rural,1.17808486268199,1.00715764042651,1.81257960867365,3.76793700788612,3.43055928342041,1.46446018351882,1.43146606706441,0.600356009596488,1.0972924476485,3.83033613381979,5.81329228655799,3.43517214136383,0.938219825092487,1.05862254146441,0.969113329825576,0.703306080229916,2.3030891889912,1.54801909288707,1.90123257879255,1.51818525061016,0.801346919768535,0.495775843070162,5.34057710600523,0.495775843070162,3.32010937591561,2.75191501128073,1.32299800807797,1.29575807169562,2.25024556847153,2.92517292192593,1.08982902588144,0.551206274715192,0.86893857643349,2.86738033344036,3.34532239252419,1.08982902588144,0.815733057740044,3.10094543332665,2.43853146872036,3.89384343466666,1.21909136035734,1.23554571328956,2.04446508393936,0.315095518231638,1.1395646931452,0.843150085632268,0.703306080229916,1.53471174030335,1.04213603271582,1.5506323232915,1.41039521589673,1.89538247922671,0.600356009596488,0.622991055489531,2.55135590229457,4.77630363713168,1.26165577635614,0.755087203118826,1.47076853501911,1.50968002689476,1.67250469186774,1.4548224460015,2.09490287041939,1.67642273196901,0.959057710018618,0,2.49977045269359,2.46534240727659,1.68606592411505,1.04213603271582,1.53740603119879,1.1395646931452,1.24617883874695,1.11184519275818,1.39575771153275,1.54539004295381,1.86614990001825,2.27893421562527,4.52981000868218,0.969113329825576,0.829657890525647
25A,rural,0.443429471977724,1.10185309648405,1.34469533661588,3.75757017626613,2.91243325837892,1.1152032158928,1.14073200786556,0.887030440890835,0.252698154676865,3.65216060452967,5.85112128750411,3.03471466077668,0.41140478522976,0.501161298660834,0.618826730395117,0.801279644414957,2.45780063171387,1.42897013688192,1.55782707643282,0.597706881315725,0.711313564732545,0.29813277581831,5.36340792425545,0.339261116435001,3.29225575586994,2.79422473768048,1.4800987612529,0.967936168632789,1.5831686523789,2.46225781547129,0.501161298660834,0.29813277581831,0.575507234201471,2.57352772511222,3.83625922435011,0.864208047320813,0.473253983919948,3.35017627310784,2.29913626763467,4.14872003488557,0.74341805036202,0.443429471977724,1.46273246878159,0,1.26401360978003,0.252698154676865,0.376829267230098,0.74341805036202,0.376829267230098,1.5075832052409,1.22497918111942,1.7963676692774,0.144474848876913,0.501161298660834,2.18623330942439,4.26534469098834,0.575507234201471,0.694325129701303,1.16484311032434,1.56721417378572,0.94907845766979,1.29982712745365,1.51810777339371,0.958609658836168,0.90871314813826,0.339261116435001,2.79367378904905,2.3389976847873,1.19321347405722,0.29813277581831,1.15295486222717,0.939333378299871,0.376829267230098,0.376829267230098,0.929364601190349,1.48852825204591,1.70357036488395,2.24022522346825,1.7963676692774,0.618826730395117,0.65821446262722
28A,rural,1.51410916374112,1.99749314786947,2.47544005044218,4.09359840952665,3.97620611102586,1.95014113749272,1.95429041032087,1.77231289263545,1.39731784744911,4.19362438672104,5.7096536563159,3.88233975773212,1.2370767463294,1.70449499794793,1.16713515727629,1.33326086926213,3.33002681852403,2.09725862623082,2.71998487791766,1.71177363424423,1.19172200439625,1.47855782792125,5.55447624310627,1.52534103750443,3.74852494669139,3.80770767835315,2.32186961515641,2.14504118530661,2.60650203312555,3.44216773706836,1.36646931300025,0.722578268559422,2.30378408742595,3.16797607396797,4.07464336945898,2.05023435723449,1.5362897368419,4.08116715039488,2.82626026723543,4.39093974587614,1.79075223750589,1.52534103750443,2.56300423361317,0.433246344661232,1.89224948230683,1.59675001508645,1.05193841331846,1.68189722883845,1.38216742439191,2.14769469575264,1.97838649665777,2.47043614714708,0.268546307565056,1.83095702368168,2.79701609277866,3.55130718102006,1.71893229098631,1.46602986341732,2.05353276854502,2.30746194662194,2.24239365092684,2.08520820968689,2.75402893619004,2.06648146957874,2.09127521214657,0.894699085213008,3.56790578324182,3.08809584764409,2.00490649470859,1.5362897368419,2.20463765511344,1.97446218401198,1.08372619156807,1.35018242539952,2.33752667682305,2.07281386315773,2.44183400657072,2.63325449453877,2.47294530557215,1.11334513685003,1.68189722883845
29A,rural,1.22555333595083,1.87377037834997,2.49769516100403,3.94527563128025,3.80982141490674,1.64812542515978,1.82524873672564,1.51346913845124,1.50460894757646,4.56962637501636,5.64846152142802,4.16117772785831,0.749047055882397,1.38121327701733,1.00954332777005,1.1901072046701,3.20884847751716,1.91393775680502,2.50758598286676,1.54720586573309,0.840641811036392,0.840641811036392,5.35192244702134,0.749047055882397,3.81785842704466,3.70177130437628,2.10542688782311,1.86605062492051,2.44660153266952,3.36147079417177,1.03666490647139,0.21977486495381,2.26511524581925,3.06211996599427,3.44704502265328,1.94748600124989,0.749047055882397,3.98500275097329,2.8106036452313,5.31335869506583,1.74565496393421,1.24224741778396,2.41256500715265,0.880085431964892,1.62838677602016,1.30326254846929,1.28879344676069,2.77894681934713,1.10914243506354,1.87377037834997,1.95706514151229,2.38985269721003,0.21977486495381,1.75581221438108,2.61425035718148,4.24136933120219,1.76573732662375,1.5708927411464,1.82950580526983,2.35591735955068,2.07522604701711,2.07281353601435,2.58624565136079,1.93769080140816,2.21406333100733,0.797254692071617,3.46042905776754,2.93944969309211,2.1143121966527,1.38121327701733,2.07281353601435,1.74048584308612,1.10914243506354,1.08630129728582,2.48383405546004,2.00202667076939,2.13366342007908,2.4404195655997,2.33394062069749,0.949620353593794,1.67915163845111
31A,rural,1.06687608361343,1.55918939948221,2.0626960073944,3.65125267556433,3.61233948392068,1.33045768240505,1.48018219279393,1.67972071495836,0.672973354974978,3.97836189314879,5.78203108467263,3.6406042753129,0.577734527607086,1.53047726728549,0.81718355641662,1.24779360857756,3.02703588179367,1.77734027046561,2.49369404164238,1.35780568920855,0.455566888676873,1.43082281469129,5.37913590297138,0.577734527607086,3.67055166119297,3.51219901222374,2.16886453558541,1.96759354124061,2.18756648309899,3.14567744369989,0.925258891475595,0.520932359657291,1.7423417788208,2.92942312710955,3.4977834299999,1.67121792199421,0.627959407626453,3.85745531382399,2.62390583318168,4.43122978092634,1.50605739936921,0.81718355641662,2.37816284917052,0.846826315749915,1.71990357257543,1.39987521607522,0.846826315749915,1.64007447683099,1.01172733603836,2.59725232441145,1.62601183257008,2.3356860728446,0.165447782263573,1.49331247275006,2.58223331109155,4.8832365097666,1.54793129297333,1.29108947959535,1.67972071495836,1.9218738112873,1.91458097232337,1.8597839913704,2.35031149929886,1.26998085461804,1.71990357257543,0,3.3587317690057,2.76144753906174,1.73868166275482,1.59644203896368,1.9783091172791,1.53637356106548,0.672973354974978,0.28496533797152,2.13627610124336,1.44550708006714,2.25523056539274,2.26953753089063,2.53847112454023,0.81718355641662,1.33045768240505
34A,rural,0.967726397834303,1.02641617182416,1.73646786530428,4.9058898847198,3.3023592004125,1.19180425838854,1.39717310620042,0.861464612413747,0.661073048914101,3.84155088252298,5.71160560568175,3.25325244492917,0.661073048914101,0.911923160453076,0.861464612413747,0.479284667800881,2.54771333584818,1.54996615888778,1.83499222643142,1.25564391606801,0.681790668365318,0.326219943937032,5.54906851807398,0.967726397834303,3.33704499464937,2.93316685732866,1.36482851246356,1.28182471051685,2.04328628986313,2.72632562443558,0.772725779910858,0.833851741796791,0.681790668365318,2.85591982604446,3.61941230124527,1.3606106579343,0.566630984090536,3.3425143414575,2.32337192759561,4.24289346187293,0.998061935149397,0.899847424552718,1.97787204113249,0.539421803135294,1.45542478200712,0.899847424552718,0.738601170178095,1.00772050266918,0.681790668365318,1.51576700608775,1.41994276198345,1.93601526569796,0.160700680526074,0.510393310116486,2.30110687182395,3.93347069881922,0.967726397834303,0.833851741796791,1.27154099902903,1.59174073113267,1.44508120177831,1.4850547647422,1.86519551161881,1.19180425838854,1.28687666874452,0.277734645000887,2.83666680837039,2.4759866686867,1.50979585536955,0.772725779910858,1.47864281439149,0.923672189316054,0.861464612413747,0.788832563659471,1.21611817637623,1.36482851246356,1.78374488870774,2.16922134441129,2.12996151123516,0.899847424552718,0.988183668952713
35A,rural,1.38186086068515,1.77858915340579,2.3225380829898,3.67374405230883,3.60873633225277,1.50024230626099,1.6778507958929,1.45533184924108,0.76972472682602,3.90286901408033,5.54649003505036,3.48687672031302,0.564001069345696,0.735650092487053,0.858350554883987,0.735650092487053,2.99871076977539,1.75550959113592,2.32069883107284,1.16926251037587,0.884283303777539,0.735650092487053,5.40788344475143,1.40523580083101,3.43485316424535,3.53026906325957,1.63085512498578,1.76884770069592,2.24760357785375,3.42871639117888,1.42741663321834,0.735650092487053,2.10114910951623,2.85190535737587,3.30212767862203,1.92677475627104,0.801319281157016,3.76858685991148,3.36762583498067,5.52627428737277,1.52396331750338,1.1821307017316,2.19306440747702,0.44345959035904,1.50024230626099,1.33986891907786,0.613677889399208,3.36087339029806,0.801319281157016,2.80133732883915,1.38186086068515,2.07598854240183,0.159586479868081,1.51815342100607,2.40805808266944,3.84550457801835,1.24130667445894,0.884283303777539,1.80956759469245,2.05948926275991,1.77536622008894,1.79435452896335,2.48392926894001,1.74523010818652,1.77858915340579,0.159586479868081,3.21178643743058,2.78074564934816,1.70909388745843,1.12819873572095,1.91754646672022,1.88612376574307,0.658251197058825,0.735650092487053,1.8984799254865,1.44159849148128,2.24431968793471,2.2497791234715,2.30569748474008,1.43456544823617,0.994813318496587
37A,rural,1.289292539959,1.60467693340921,2.26656976882652,3.91825279722735,3.67088823050247,1.63358724708877,1.71030173102286,1.25723940245094,0.815578594469164,5.11829448402729,5.30546852297625,3.61265278150466,0.872933703899844,1.289292539959,1.22263071602335,1.04753536698469,2.95595719343803,1.69438678156735,2.37118896429663,1.32865232922815,1.17172738526722,1.23447604123357,5.55414655682878,1.02918169438933,3.82227458662881,3.46381936006457,2.08124625481603,1.77210255127399,2.36257456607695,3.33837879392217,1.27886882025892,0.519609957666193,1.94800620340838,3.05828463860788,3.30957155267692,1.76870073326197,0.872933703899844,3.74010145309389,2.80205257816145,5.39666147936313,1.66505010883443,1.18502339963371,2.26981348203063,0.519609957666193,1.3470706398911,1.08206785047504,0.712229474729315,3.17996046713389,1.19792441678772,3.45385143101296,1.68620512113216,2.15592379085262,0.45433726395399,1.143848108079,2.50953057241449,3.9902793826548,1.3470706398911,1.32865232922815,1.85512625016018,2.07958015753223,1.92240635695229,1.86890000985467,2.35467275416725,1.66505010883443,1.97218067596523,0.576342084129976,3.21150909767902,2.77932927812716,1.89520246094252,1.143848108079,1.80786284944322,1.41380347712574,0.749479471524458,1.11405561765356,2.01295766357966,1.72940877721618,2.00707988809515,2.34208795423917,2.24430285940835,0.968950572568991,1.51660244000239
39A,rural,1.02470583215354,1.07359361779224,1.57781315981773,3.46967538935555,3.22783272051478,1.18690119222879,1.5122948166542,0.762879720109722,0.400275202770916,3.96779044931646,5.80743176826057,3.60710967132152,0.743543941559612,0.762879720109722,0.514576703850482,0.762879720109722,2.7097411420868,1.74219851800129,1.80316419625131,1.21450033013733,0.604977027290858,0.514576703850482,5.46232494673211,0.354345164812866,3.94316667174161,3.06974141396891,1.48805805388834,1.2528654465868,1.78915146865529,2.88240172292975,0.702080814489746,0.743543941559612,0.762879720109722,2.74107060240211,4.08809446807412,1.06424643023615,0.302976861670059,3.51723465623946,2.58280043449315,4.23428902824371,0.957697593710242,0.816202958574607,1.83633707426213,0.546846617223979,1.44307707024583,0.781391195315437,1.14190636193299,0.992492788872041,0.743543941559612,1.86715491793676,1.77833700068595,1.93325846425261,0.177390138960508,0.4418090120997,2.43843972773753,3.32465242389236,1.04492597550008,0.723307013128831,1.32592012210602,1.63473068018944,1.31011903060284,1.56607193013595,1.84581419389227,1.01423140650926,1.22766888491128,0.244707324741359,2.98160457747546,2.57441758615371,1.72397066982401,0.354345164812866,1.51897823349342,1.27667998825005,0.631362967397753,0.79914578462443,1.07359361779224,1.6165745553734,2.00816812134369,2.46589513945218,2.1093648921546,0.631362967397753,1.13393221980647
3A,rural,1.2569567028523,1.63765194675714,2.34305956317803,4.03622539444574,3.76118502140267,1.50564172784875,1.81729335409478,1.70464809405165,1.23135228149188,4.14491985665124,5.606645880407,3.63690677586879,0.857769634612074,1.63244659012028,1.09271923400915,1.51944464522881,3.07599939172825,1.91493273712101,2.5123225832668,1.49857219689161,1.01329557199208,1.05482050081673,5.60545779334932,1.42916332254998,4.56352387332802,3.60825193437495,2.18344174337395,2.14174461489725,2.35013896115485,3.25889315002321,1.11049646793019,0.710808232055636,1.33627629029035,2.96873308908982,3.87532359454658,1.6956870819975,0.790475803102145,3.87023488882531,2.64969523628507,4.34240253580023,1.79626367404112,1.46138789168956,2.53189986368846,0.406848794230064,1.82743825787993,1.53282235239004,0.942457674402406,1.31505241000393,1.23135228149188,1.9490778509868,1.61644537117951,2.35710480698808,0.308466616688118,1.61644537117951,2.56554685655055,4.82779478440972,1.8837837658665,1.46908381659703,1.87187909696704,2.12014448318956,2.03786303520337,1.85652415727928,2.49757392443384,1.68188904569892,2.04399628065882,0.181063128329348,3.38562488597112,2.93978493057544,1.90105040917704,1.74283070338992,2.01242536547524,1.77792595623113,1.05482050081673,1.14400637354967,2.12522533149289,2.03372555033576,2.17751136475987,2.39760512996605,2.41609103780026,1.12757454116156,1.43744638473528
6A,rural,0.709759719793135,1.11926200274607,1.58620782411603,3.40522023276091,3.1708933283329,1.23769356376523,1.42526102946397,0.850038939418628,0.501259464469451,3.68842491123623,5.8202528225197,3.07112029952651,0.319258259840724,0.156637676121969,0.911999986083247,0.709759719793135,2.49348456271344,1.28421134004269,1.7543985248577,1.24311518633181,0.850038939418628,0.556996091859189,5.43668944136406,1.06595902813096,3.79274760108662,2.83679714385817,1.44601066963822,1.34366806927624,1.94055148401284,2.78276170542591,0.709759719793135,0.793197046455157,0.911999986083247,2.62199549596393,3.75918777734154,1.22101037522622,0.556996091859189,3.3359090405058,2.33744873169619,4.25051095929327,0.850038939418628,0.822547286703814,1.62366916619491,0,1.49693605358385,0.271512779414437,0.40140453152744,0.945333743217523,0.777742951976923,1.53155832323465,1.48475352501299,1.94055148401284,0.156637676121969,0.761718577888273,2.33658066778941,4.27801311052517,0.690960383479278,0.582392954608467,1.25898541791631,1.58128951887153,1.20366061994774,1.42526102946397,1.85210294146436,1.1602602552292,0.888265508377593,0.217862403939366,2.76026102503156,2.46275530826599,1.41085586870549,0.709759719793135,1.26925227488547,1.04944557076982,0.582392954608467,0.761718577888273,1.14024473890209,1.41085586870549,1.81330150078371,2.22918360025934,2.13096490285444,0.709759719793135,0.53002130839595
7A,rural,0.929200379206065,1.12198688276188,1.50491002655337,3.81233149920225,3.29964090359983,1.30079468938357,1.47688181912071,1.06047169024817,0.777944848233735,4.69593389780192,5.56793759730775,3.23147683429138,0.573849639015806,1.11371471638113,0.54389113422824,0.740160040986384,2.45230624282484,1.4876054830813,1.9028453896896,1.22378190870755,0.889085976653518,0.511711895319917,5.72122697548641,1.16856112326276,3.6312722288761,2.82566539786281,1.55606168872009,1.55906715139601,2.13409063504978,2.70902275053775,1.23655576800648,0.653019874821006,0.98878233239635,3.03035225852073,4.19115442626633,1.13807302271151,0.573849639015806,3.28485946372178,2.58181631715688,4.01680654780787,0.844885739218437,0.889085976653518,1.9576016695386,0.397791409012706,1.31678234701216,0.54389113422824,1.08790861959021,1.05092685109088,0.829092782852331,1.62300749517072,1.49461025573396,2.02812251032066,0.777944848233735,0.54389113422824,2.44066228540975,3.7778493071257,0.874846603115083,0.916236285279208,1.20388777333865,1.69872726525396,1.34709345632607,1.48406026835967,1.96589671691751,1.24896462140463,1.16113739478652,0.719958799821844,2.74345845445999,2.62634985781364,1.52803342393641,0.653019874821006,1.55303528221754,1.07895419828651,0.777944848233735,0.573849639015806,1.2669374265455,1.52155140680038,1.93425363786858,2.44884571770693,2.24833994732696,0.719958799821844,0.795671963581387
